source,target,relation,weight,evidence
PRODUCT:5292,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON
PRODUCT:5292,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON
PRODUCT:5292,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON
PRODUCT:5292,CAPACITY:7ML,HAS_CAPACITY,0.95,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON
PRODUCT:5293,TYPE:TAPA,HAS_TYPE,0.9,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5293,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5293,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5293,COLOR:TRANSPARENTE,HAS_COLOR,0.94,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5293,CAPACITY:30ML,HAS_CAPACITY,0.95,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5293,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18
PRODUCT:5294,SUBTYPE:LIPSTICK,HAS_SUBTYPE,0.9,LIPSTICK/BALSAMO LABIAL 5ML
PRODUCT:5294,CAPACITY:5ML,HAS_CAPACITY,0.95,LIPSTICK/BALSAMO LABIAL 5ML
PRODUCT:5295,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5295,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5295,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5295,COLOR:NEGRO,HAS_COLOR,0.94,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5295,CAPACITY:350ML,HAS_CAPACITY,0.95,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5295,MOUTH_SIZE:24MM,HAS_MOUTH_SIZE,0.92,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,COLOR:NEGRO,HAS_COLOR,0.94,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,CAPACITY:250ML,HAS_CAPACITY,0.95,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5296,MOUTH_SIZE:24MM,HAS_MOUTH_SIZE,0.92,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24
PRODUCT:5297,TYPE:TAPA,HAS_TYPE,0.9,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5297,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5297,SHAPE:CILINDRICO,HAS_SHAPE,0.86,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5297,MATERIAL:PET,HAS_MATERIAL,0.94,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5297,CAPACITY:120ML,HAS_CAPACITY,0.95,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5297,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,PET COLORES CILINDRICO 120ML TAPA PRESS N20
PRODUCT:5298,TYPE:ACCESORIO,HAS_TYPE,0.88,PROBETA VIDRIO TRANSPARENTE 500ML
PRODUCT:5298,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,PROBETA VIDRIO TRANSPARENTE 500ML
PRODUCT:5298,COLOR:TRANSPARENTE,HAS_COLOR,0.94,PROBETA VIDRIO TRANSPARENTE 500ML
PRODUCT:5298,CAPACITY:500ML,HAS_CAPACITY,0.95,PROBETA VIDRIO TRANSPARENTE 500ML
PRODUCT:5299,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5299,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5299,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5299,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5299,CAPACITY:50ML,HAS_CAPACITY,0.95,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5299,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY
PRODUCT:5300,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5300,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5300,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5300,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5300,CAPACITY:15ML,HAS_CAPACITY,0.95,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5300,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY
PRODUCT:5302,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML
PRODUCT:5302,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML
PRODUCT:5302,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML
PRODUCT:5302,COLOR:AZUL,HAS_COLOR,0.94,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML
PRODUCT:5302,CAPACITY:250ML,HAS_CAPACITY,0.95,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML
PRODUCT:5303,TYPE:TUBO,HAS_TYPE,0.9,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u)
PRODUCT:5303,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u)
PRODUCT:5304,TYPE:TAPA,HAS_TYPE,0.9,TAPON BUTILO ROJO N13
PRODUCT:5304,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,TAPON BUTILO ROJO N13
PRODUCT:5304,COLOR:ROJO,HAS_COLOR,0.94,TAPON BUTILO ROJO N13
PRODUCT:5304,MOUTH_SIZE:13MM,HAS_MOUTH_SIZE,0.92,TAPON BUTILO ROJO N13
PRODUCT:5305,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,PROBADOR PLASTICO 12ML ESPRAY COLORES
PRODUCT:5305,CAPACITY:12ML,HAS_CAPACITY,0.95,PROBADOR PLASTICO 12ML ESPRAY COLORES
PRODUCT:5306,COLOR:AZUL,HAS_COLOR,0.94,AZUL METILENO 500ML
PRODUCT:5306,CAPACITY:500ML,HAS_CAPACITY,0.95,AZUL METILENO 500ML
PRODUCT:5308,TYPE:TAPA,HAS_TYPE,0.9,TUVO CONICO TAPA AZUL 50ML C/FALDON
PRODUCT:5308,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,TUVO CONICO TAPA AZUL 50ML C/FALDON
PRODUCT:5308,SHAPE:CONICO,HAS_SHAPE,0.88,TUVO CONICO TAPA AZUL 50ML C/FALDON
PRODUCT:5308,COLOR:AZUL,HAS_COLOR,0.94,TUVO CONICO TAPA AZUL 50ML C/FALDON
PRODUCT:5308,CAPACITY:50ML,HAS_CAPACITY,0.95,TUVO CONICO TAPA AZUL 50ML C/FALDON
PRODUCT:5309,TYPE:ACCESORIO,HAS_TYPE,0.88,GRADILLA 7*3 21T CONICO 50MM
PRODUCT:5309,SHAPE:CONICO,HAS_SHAPE,0.88,GRADILLA 7*3 21T CONICO 50MM
PRODUCT:5310,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5310,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5310,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5310,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5310,CAPACITY:250ML,HAS_CAPACITY,0.95,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5310,MOUTH_SIZE:24MM,HAS_MOUTH_SIZE,0.92,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24
PRODUCT:5311,TYPE:ACCESORIO,HAS_TYPE,0.88,PROBETA PLASTICO 1L
PRODUCT:5311,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,PROBETA PLASTICO 1L
PRODUCT:5311,CAPACITY:1L,HAS_CAPACITY,0.95,PROBETA PLASTICO 1L
PRODUCT:5312,TYPE:TAPA,HAS_TYPE,0.9,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,SUBTYPE:LAINA,HAS_SUBTYPE,0.92,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,ACCESSORY:LAINA,HAS_ACCESSORY,0.9,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,ACCESSORY:TAPA,HAS_ACCESSORY,0.9,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,SHAPE:TUBULAR,HAS_SHAPE,0.88,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,MATERIAL:CARTON,HAS_MATERIAL,0.94,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,CAPACITY:20ML,HAS_CAPACITY,0.95,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5312,MOUTH_SIZE:24MM,HAS_MOUTH_SIZE,0.92,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE
PRODUCT:5313,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5313,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5313,SHAPE:CILINDRICO,HAS_SHAPE,0.86,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5313,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5313,CAPACITY:120ML,HAS_CAPACITY,0.95,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5313,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20
PRODUCT:5314,TYPE:POTE,HAS_TYPE,0.92,POTE PET TRANSPARENTE 1KG C/TAPA
PRODUCT:5314,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,POTE PET TRANSPARENTE 1KG C/TAPA
PRODUCT:5314,MATERIAL:PET,HAS_MATERIAL,0.94,POTE PET TRANSPARENTE 1KG C/TAPA
PRODUCT:5314,COLOR:TRANSPARENTE,HAS_COLOR,0.94,POTE PET TRANSPARENTE 1KG C/TAPA
PRODUCT:5314,CAPACITY:1KG,HAS_CAPACITY,0.95,POTE PET TRANSPARENTE 1KG C/TAPA
PRODUCT:5315,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON
PRODUCT:5315,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON
PRODUCT:5315,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON
PRODUCT:5315,CAPACITY:125ML,HAS_CAPACITY,0.95,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON
PRODUCT:5316,TYPE:GOTERO,HAS_TYPE,0.95,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,COLOR:AMBAR,HAS_COLOR,0.94,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5316,CAPACITY:30ML,HAS_CAPACITY,0.95,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO
PRODUCT:5317,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PARA GEL 30ML DE CARTERA
PRODUCT:5317,CAPACITY:30ML,HAS_CAPACITY,0.95,FRASCO PARA GEL 30ML DE CARTERA
PRODUCT:5318,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5318,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5318,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5318,COLOR:BLANCO,HAS_COLOR,0.94,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5318,CAPACITY:60ML,HAS_CAPACITY,0.95,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5318,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,FRASCO PET BLANCO 60ML C/TAPA PRESS N20
PRODUCT:5320,TYPE:POTE,HAS_TYPE,0.92,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5320,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5320,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5320,COLOR:AMBAR,HAS_COLOR,0.94,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5320,CAPACITY:200GR,HAS_CAPACITY,0.95,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5320,MOUTH_SIZE:45MM,HAS_MOUTH_SIZE,0.92,POTE VIDRIO AMBAR 200GR B45 C/TAPA
PRODUCT:5321,TYPE:ATOMIZADOR,HAS_TYPE,0.92,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO
PRODUCT:5321,SUBTYPE:DISPENSADOR,HAS_SUBTYPE,0.95,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO
PRODUCT:5321,COLOR:BLANCO,HAS_COLOR,0.94,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO
PRODUCT:5322,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,SUBTYPE:ATOMIZADOR,HAS_SUBTYPE,0.95,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,CAPACITY:100ML,HAS_CAPACITY,0.95,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5322,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18
PRODUCT:5323,SUBTYPE:DOSIFICADOR,HAS_SUBTYPE,0.86,VASO DOSIFICADOR PLASTICO GRADUADO 15ML
PRODUCT:5323,FEATURE:GRADUADO,HAS_FEATURE,0.9,VASO DOSIFICADOR PLASTICO GRADUADO 15ML
PRODUCT:5323,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,VASO DOSIFICADOR PLASTICO GRADUADO 15ML
PRODUCT:5323,CAPACITY:15ML,HAS_CAPACITY,0.95,VASO DOSIFICADOR PLASTICO GRADUADO 15ML
PRODUCT:5324,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28
PRODUCT:5324,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28
PRODUCT:5324,COLOR:BLANCO,HAS_COLOR,0.94,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28
PRODUCT:5324,CAPACITY:650ML,HAS_CAPACITY,0.95,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28
PRODUCT:5324,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28
PRODUCT:5325,TYPE:POTE,HAS_TYPE,0.92,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,FEATURE:IMPORTADO,HAS_FEATURE,0.8,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,COLOR:AMBAR,HAS_COLOR,0.94,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,CAPACITY:120GR,HAS_CAPACITY,0.95,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5325,MOUTH_SIZE:38MM,HAS_MOUTH_SIZE,0.92,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA
PRODUCT:5327,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5327,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5327,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5327,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5327,CAPACITY:1L,HAS_CAPACITY,0.95,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5327,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.
PRODUCT:5328,TYPE:TAPA,HAS_TYPE,0.9,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA
PRODUCT:5328,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA
PRODUCT:5328,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA
PRODUCT:5328,COLOR:TRANSPARENTE,HAS_COLOR,0.94,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA
PRODUCT:5328,CAPACITY:50ML,HAS_CAPACITY,0.95,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA
PRODUCT:5329,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,SHAPE:TUBULAR,HAS_SHAPE,0.88,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,CAPACITY:10ML,HAS_CAPACITY,0.95,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5329,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18
PRODUCT:5330,TYPE:ATOMIZADOR,HAS_TYPE,0.92,BOMBA PARA PIPETA
PRODUCT:5331,TYPE:FRASCO,HAS_TYPE,0.93,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5331,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5331,MATERIAL:PET,HAS_MATERIAL,0.94,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5331,COLOR:TRANSPARENTE,HAS_COLOR,0.94,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5331,CAPACITY:120ML,HAS_CAPACITY,0.95,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5331,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA
PRODUCT:5333,TYPE:FRASCO,HAS_TYPE,0.93,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5333,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5333,MATERIAL:PET,HAS_MATERIAL,0.94,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5333,COLOR:TRANSPARENTE,HAS_COLOR,0.94,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5333,CAPACITY:250ML,HAS_CAPACITY,0.95,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5333,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON
PRODUCT:5334,TYPE:FRASCO,HAS_TYPE,0.93,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5334,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5334,MATERIAL:PET,HAS_MATERIAL,0.94,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5334,COLOR:TRANSPARENTE,HAS_COLOR,0.94,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5334,CAPACITY:500ML,HAS_CAPACITY,0.95,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5334,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA
PRODUCT:5335,TYPE:FRASCO,HAS_TYPE,0.93,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5335,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5335,MATERIAL:PET,HAS_MATERIAL,0.94,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5335,COLOR:TRANSPARENTE,HAS_COLOR,0.94,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5335,CAPACITY:1L,HAS_CAPACITY,0.95,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5335,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA
PRODUCT:5336,SUBTYPE:CAMPANA,HAS_SUBTYPE,0.94,PET CAMPANA TRANSPARENTE 300ML S/T B28..
