product_id,product_name,supplier,supplier_norm,supplier_options,effective_unit_cost,reference_unit_cost,edge_weight,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase,is_negative_edge,scenario_type
0001,utiles de oficina,GRIT LABS S.A.C.,GRIT LABS S A C,2,17.3,231.6,-214.3,214.3,0.925302,1,11,1,2026-03-26,True,historical_saving
0001,utiles de oficina,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,351.8,231.6,120.2,-120.2,-0.518998,1,4424,2,2025-04-28,False,at_or_above_reference
0002,ORTOPEDIA,MULTI SALUX E.I.R.L.,MULTI SALUX E I R L,1,150.0,150.0,0.0,0.0,0.0,1,1,1,2025-06-21,False,at_or_above_reference
0003,BOLSA 16*19 C/ASA *100UND,NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,4.5,4.5,0.0,0.0,0.0,3,300,1,2025-08-26,False,at_or_above_reference
0004,BOLSA 12*16 BCO ALFA *100UND,NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,3.0,3.0,0.0,0.0,0.0,3,300,2,2025-12-01,False,at_or_above_reference
0005,TEMPLE Y SELLADOR MAJESTAADARTICULOS DE FERRETERIA,GRUPO CARLITOS SOCIEDAD ANONIMA CERRADA - GRUPO CARLITOS S.A.C.,GRUPO CARLITOS SOCIEDAD ANONIMA CERRADA GRUPO CARLITOS S A C,1,76.0,76.0,0.0,0.0,0.0,1,1,1,2026-04-28,False,at_or_above_reference
0006,MATERIAL MEDICO,DIMMED S.A.C.,DIMMED S A C,3,4.0,5.0,-1.0,1.0,0.2,6,6,1,2026-02-18,True,historical_saving
0006,mascarillas MATERIAL MEDICO,SANDOVAL SANTISTEBAN JOSE DEL CARMEN,SANDOVAL SANTISTEBAN JOSE DEL CARMEN,3,5.0,5.0,0.0,0.0,0.0,128,128,1,2026-01-28,False,at_or_above_reference
0006,BASTONMATERIAL MEDICO,MULTI SALUX E.I.R.L.,MULTI SALUX E I R L,3,20.0,5.0,15.0,-15.0,-3.0,1,1,1,2026-02-20,False,at_or_above_reference
0007,"GASTOS ADMINISTRITIVOS, MENAJES Y ONOMASTICOS",SHALOM EMPRESARIAL S.A.C.,SHALOM EMPRESARIAL S A C,4,1.0,150.75,-149.75,149.75,0.993367,20,20,1,2025-11-07,True,historical_saving
0007,"GASTOS ADMINISTRITIVOS, MENAJES Y ONOMASTICOS",INVERSIONES GASTRONOMICAS GAMALMA E.I.R.L.,INVERSIONES GASTRONOMICAS GAMALMA E I R L,4,120.0,150.75,-30.75,30.75,0.20398,1,1,1,2026-04-26,True,historical_saving
0007,"GASTOS ADMINISTRITIVOS, MENAJES Y ONOMASTICOS",GRUPO EL TRIDENTE S.A.C.,GRUPO EL TRIDENTE S A C,4,181.5,150.75,30.75,-30.75,-0.20398,1,1,1,2025-12-31,False,at_or_above_reference
0007,"GASTOS ADMINISTRITIVOS, MENAJES Y ONOMASTICOS",RINCON CERVECERO S.A.,RINCON CERVECERO S A,4,233.4,150.75,82.65,-82.65,-0.548259,1,1,1,2026-03-05,False,at_or_above_reference
0008,BOLSA 16*19 C/ASA*100UND,NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,4.5,105.25,-100.75,100.75,0.957245,2,300,2,2026-04-21,True,historical_saving
0009,BOLSA 21*24,NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,10.0,10.0,0.0,0.0,0.0,2,300,1,2025-12-01,False,at_or_above_reference
5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.8,0.8,0.0,0.0,0.0,100,2050,6,2025-08-07,False,at_or_above_reference
5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.8,0.8,0.0,0.0,0.0,500,3650,2,2025-11-06,False,at_or_above_reference
5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.8,0.8,0.0,0.0,0.0,500,4424,1,2025-11-06,False,at_or_above_reference
5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,1.12,0.8,0.32,-0.32,-0.4,50,850,1,2025-03-12,False,at_or_above_reference
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.85,0.85,0.0,0.0,0.0,100,2050,5,2025-07-24,False,at_or_above_reference
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.85,0.85,0.0,0.0,0.0,1000,3650,3,2025-11-19,False,at_or_above_reference
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.85,0.85,0.0,0.0,0.0,2000,4424,1,2025-11-19,False,at_or_above_reference
5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,1.19,0.85,0.34,-0.34,-0.4,50,850,1,2025-03-12,False,at_or_above_reference
5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.9,0.9,0.0,0.0,0.0,100,2050,4,2025-07-07,False,at_or_above_reference
5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.9,0.9,0.0,0.0,0.0,156,4424,2,2026-01-01,False,at_or_above_reference
5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.9,0.9,0.0,0.0,0.0,200,3650,1,2025-09-15,False,at_or_above_reference
5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,1.26,0.9,0.36,-0.36,-0.4,50,850,1,2025-03-12,False,at_or_above_reference
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,5,0.999991,1.0,-9e-06,9e-06,9e-06,80,2050,7,2025-08-20,True,historical_saving
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,5,1.0,1.0,0.0,0.0,0.0,25,4424,1,2025-12-03,False,at_or_above_reference
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,5,1.0,1.0,0.0,0.0,0.0,200,3650,1,2025-09-15,False,at_or_above_reference
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,VARIOS,5,1.0,1.0,0.0,0.0,0.0,100,100,1,2025-08-26,False,at_or_above_reference
5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,5,1.4,1.0,0.4,-0.4,-0.4,50,850,1,2025-03-12,False,at_or_above_reference
5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,4,1.0,1.199999,-0.199999,0.199999,0.166666,110,1250,9,2026-01-26,True,historical_saving
5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,1.199989,1.199999,-1e-05,1e-05,8e-06,100,2050,5,2026-03-31,True,historical_saving
5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,1.2,1.199999,1e-06,-1e-06,-1e-06,200,3650,1,2025-09-15,False,at_or_above_reference
5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,1.68,1.199999,0.480001,-0.480001,-0.400001,50,850,1,2025-03-12,False,at_or_above_reference
5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,1.4,1.45,-0.05,0.05,0.034483,205,2050,7,2026-03-28,True,historical_saving
5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,1.4,1.45,-0.05,0.05,0.034483,100,3650,1,2025-09-15,True,historical_saving
5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,4,1.5,1.45,0.05,-0.05,-0.034483,2350,2350,4,2026-04-15,False,at_or_above_reference
5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,1.96,1.45,0.51,-0.51,-0.351724,50,850,1,2025-03-12,False,at_or_above_reference
5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,1.6,1.6,0.0,0.0,0.0,100,2050,8,2025-09-02,False,at_or_above_reference
5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,1.6,1.6,0.0,0.0,0.0,100,3650,2,2025-11-24,False,at_or_above_reference
5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,1.6,1.6,0.0,0.0,0.0,100,4424,1,2026-01-01,False,at_or_above_reference
5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,QUESITO SA,QUESITO SA,4,2.24,1.6,0.64,-0.64,-0.4,50,850,1,2025-03-12,False,at_or_above_reference
5007,TAPA DISPENSADORA BLANCO B28MM,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,6,0.455,0.8999955,-0.444995,0.444995,0.494441,1000,2000,4,2026-04-06,True,historical_saving
5007,TAPA DISPENSADORA BLANCO B28MM,GENPLAST S.A.C.,GENPLAST S A C,6,0.59,0.8999955,-0.309996,0.309996,0.344442,500,9200,1,2025-04-14,True,historical_saving
5007,NEGROTAPA DISPENSADORA BLANCO B28MM,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,6,0.8,0.8999955,-0.099995,0.099995,0.111106,30,2050,2,2025-07-09,True,historical_saving
5007,TAPA DISPENSADORA BLANCO B28MM,VARIOS,VARIOS,6,0.999991,0.8999955,0.099996,-0.099996,-0.111107,100,100,1,2025-04-02,False,at_or_above_reference
5007,TAPA DISPENSADOR BLANCOTAPA DISPENSADORA BLANCO B28MM,QUESITO SA,QUESITO SA,6,1.4,0.8999955,0.500004,-0.500004,-0.555563,22,850,1,2025-03-12,False,at_or_above_reference
5007,TAPA DISPENSADORA BLANCO B28MM,VIPLASTIC S.A.C.,VIPLASTIC S A C,6,1.4,0.8999955,0.500004,-0.500004,-0.555563,25,250,1,2025-06-09,False,at_or_above_reference
5008,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJAFRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,QUESITO SA,QUESITO SA,1,2.8,2.8,0.0,0.0,0.0,22,850,1,2025-03-12,False,at_or_above_reference
5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.65,0.65,0.0,0.0,0.0,100,3650,2,2025-11-02,False,at_or_above_reference
5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.65,0.65,0.0,0.0,0.0,100,4424,1,2025-11-25,False,at_or_above_reference
5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.65,0.65,0.0,0.0,0.0,25,2050,1,2025-04-30,False,at_or_above_reference
5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,QUESITO SA,QUESITO SA,4,0.91,0.65,0.26,-0.26,-0.4,24,850,1,2025-03-12,False,at_or_above_reference
5010,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.7,0.7,0.0,0.0,0.0,100,4424,1,2025-11-25,False,at_or_above_reference
5010,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,3,0.7,0.7,0.0,0.0,0.0,100,3650,1,2025-10-10,False,at_or_above_reference
5010,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,QUESITO SA,QUESITO SA,3,0.98,0.7,0.28,-0.28,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.799993,0.8,-7e-06,7e-06,9e-06,100,2050,10,2026-04-07,True,historical_saving
5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.8,0.8,0.0,0.0,0.0,100,4424,2,2025-12-03,False,at_or_above_reference
5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.8,0.8,0.0,0.0,0.0,200,3650,1,2025-10-07,False,at_or_above_reference
5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,QUESITO SA,QUESITO SA,4,1.12,0.8,0.32,-0.32,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.899998,0.9,-2e-06,2e-06,2e-06,100,2050,9,2026-04-07,True,historical_saving
5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.9,0.9,0.0,0.0,0.0,100,4424,1,2026-01-12,False,at_or_above_reference
5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,QUESITO SA,QUESITO SA,3,1.26,0.9,0.36,-0.36,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5013,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,2.0,2.0,0.0,0.0,0.0,100,4424,2,2025-12-15,False,at_or_above_reference
5013,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,2.0,2.0,0.0,0.0,0.0,30,2050,2,2025-08-20,False,at_or_above_reference
5013,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPAFRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,QUESITO SA,QUESITO SA,3,2.8,2.0,0.8,-0.8,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.36,0.36,0.0,0.0,0.0,500,2050,11,2026-04-08,False,at_or_above_reference
5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,3,0.36,0.36,0.0,0.0,0.0,500,3650,1,2025-09-15,False,at_or_above_reference
5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,QUESITO SA,QUESITO SA,3,0.504,0.36,0.144,-0.144,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5015,POTE VIDRIO TRANSPARENTE 100GR CON TAPA DE METAL N53POTE PLASTICO 1KG B110 BLANCO C/TAPA,QUESITO SA,QUESITO SA,2,0.7714,0.9357,-0.1643,0.1643,0.17559,25,850,1,2025-03-12,True,historical_saving
5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.1,0.9357,0.1643,-0.1643,-0.17559,25,2050,1,2025-04-28,False,at_or_above_reference
5016,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLAFRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,QUESITO SA,QUESITO SA,1,3.78,3.78,0.0,0.0,0.0,23,850,1,2025-03-12,False,at_or_above_reference
5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.65,0.65,0.0,0.0,0.0,200,2050,5,2026-03-12,False,at_or_above_reference
5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.65,0.65,0.0,0.0,0.0,100,4424,3,2026-02-23,False,at_or_above_reference
5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,QUESITO SA,QUESITO SA,3,0.91,0.65,0.26,-0.26,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,5,0.6,0.8,-0.2,0.2,0.25,1000,6084,1,2025-11-19,True,historical_saving
5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,5,0.799993,0.8,-7e-06,7e-06,9e-06,100,2050,10,2025-09-02,True,historical_saving
5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,5,0.8,0.8,0.0,0.0,0.0,200,4424,1,2025-11-25,False,at_or_above_reference
5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,5,0.8,0.8,0.0,0.0,0.0,250,3650,1,2025-09-15,False,at_or_above_reference
5018,FRASCO PET TRANSPARENTE 30ML CON TAPA SPRAY N20FRASCO BULLET 30ML CON TAPA ATOMIZADOR,QUESITO SA,QUESITO SA,5,1.12,0.8,0.32,-0.32,-0.4,25,850,1,2025-03-12,False,at_or_above_reference
5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,4,0.7,0.9630000000000001,-0.263,0.263,0.273105,1000,6084,1,2025-11-19,True,historical_saving
5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,GENPLAST S.A.C.,GENPLAST S A C,4,0.826,0.9630000000000001,-0.137,0.137,0.142264,900,9200,1,2025-04-14,True,historical_saving
5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,1.1,0.9630000000000001,0.137,-0.137,-0.142264,100,2050,1,2025-08-07,False,at_or_above_reference
5019,FRASCO PET TRANSPARENTE 60ML CON TAPA SPRAY N20FRASCO BULLET 60ML CON TAPA ATOMIZADOR,QUESITO SA,QUESITO SA,4,1.54,0.9630000000000001,0.577,-0.577,-0.599169,19,850,1,2025-03-12,False,at_or_above_reference
5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.6,0.6,0.0,0.0,0.0,480,2050,12,2026-04-27,False,at_or_above_reference
5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.6,0.6,0.0,0.0,0.0,240,4424,5,2026-02-23,False,at_or_above_reference
5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.6,0.6,0.0,0.0,0.0,300,3650,1,2025-09-15,False,at_or_above_reference
5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPAFRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,QUESITO SA,QUESITO SA,4,0.84,0.6,0.24,-0.24,-0.4,15,850,1,2025-03-12,False,at_or_above_reference
5021,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,2.5,2.633333,-0.133333,0.133333,0.050633,100,2050,3,2026-03-31,True,historical_saving
5021,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,3,2.5,2.633333,-0.133333,0.133333,0.050633,100,3650,3,2025-11-06,True,historical_saving
5021,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,QUESITO SA,QUESITO SA,3,4.06,2.633333,1.426667,-1.426667,-0.541772,25,850,1,2025-03-12,False,at_or_above_reference
5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,2.8,2.8,0.0,0.0,0.0,100,2050,3,2026-03-31,False,at_or_above_reference
5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,2.8,2.8,0.0,0.0,0.0,25,4424,1,2026-01-30,False,at_or_above_reference
5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,2.8,2.8,0.0,0.0,0.0,50,3650,1,2025-10-07,False,at_or_above_reference
5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,QUESITO SA,QUESITO SA,4,4.2,2.8,1.4,-1.4,-0.5,1,850,1,2025-03-12,False,at_or_above_reference
5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.8,0.8,0.0,0.0,0.0,50,2050,4,2025-08-29,False,at_or_above_reference
5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.8,0.8,0.0,0.0,0.0,100,4424,1,2025-12-02,False,at_or_above_reference
5023,FRASCO PET TRANSPARENTE ESPUMERO 200ML CON TAPAFRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,QUESITO SA,QUESITO SA,3,4.34,0.8,3.54,-3.54,-4.425,1,850,1,2025-03-12,False,at_or_above_reference
5024,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,2.8,2.8,0.0,0.0,0.0,100,2050,3,2026-03-07,False,at_or_above_reference
5024,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,2.8,2.8,0.0,0.0,0.0,50,4424,1,2026-01-30,False,at_or_above_reference
5024,FRASCO PET BLANCO ESPUMERO 150ML CON TAPAFRASCO PET BLANCO ESPUMERO 150ML CON TAPA,QUESITO SA,QUESITO SA,3,4.2,2.8,1.4,-1.4,-0.5,1,850,1,2025-03-12,False,at_or_above_reference
5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,4,0.62,0.62,0.0,0.0,0.0,500,4424,2,2026-01-28,False,at_or_above_reference
5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,4,0.62,0.62,0.0,0.0,0.0,100,2050,1,2026-03-31,False,at_or_above_reference
5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,4,0.62,0.62,0.0,0.0,0.0,50,3650,1,2025-10-07,False,at_or_above_reference
5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPAPASTILLERO PLASTICO BLANCO 40GR CON TAPA,QUESITO SA,QUESITO SA,4,1.12,0.62,0.5,-0.5,-0.806452,1,850,1,2025-03-12,False,at_or_above_reference
5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.68,0.68,0.0,0.0,0.0,50,2050,3,2025-08-01,False,at_or_above_reference
5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.68,0.68,0.0,0.0,0.0,100,4424,2,2025-11-25,False,at_or_above_reference
5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPAPASTILLERO PLASTICO BLANCO 60GR CON TAPA,QUESITO SA,QUESITO SA,3,1.26,0.68,0.58,-0.58,-0.852941,1,850,1,2025-03-12,False,at_or_above_reference
