product_id,supplier_norm,product_name,supplier,unit_cost,avg_unit_cost,capacity_units,purchase_lines,last_purchase,supplier_capacity,delivery_days
5401,IMPORTADORA ANDINA E I R L,PROBETA VIDRIO 25ML,IMPORTADORA ANDINA E.I.R.L,8.8,8.8,4,1,2025-09-17,66,1
5401,MATRAZ PERU E I R L,PROBETA VIDRIO 25ML,MATRAZ PERU E.I.R.L.,7.34,7.34,6,1,2025-08-13,1697,1
5402,CORPORACION PROMELAB E I R L,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,CORPORACION PROMELAB E.I.R.L.,4.6,4.866667,13,3,2026-04-17,1250,1
5402,MATRAZ PERU E I R L,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,MATRAZ PERU E.I.R.L.,4.66,4.66,12,1,2025-08-13,1697,1
5403,MATRAZ PERU E I R L,MATRAZ ERLENMEYER DE VIDRIO 1L,MATRAZ PERU E.I.R.L.,17.34,17.34,4,2,2025-11-03,1697,1
5404,MATRAZ PERU E I R L,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,MATRAZ PERU E.I.R.L.,4.06,4.06,16,1,2025-08-13,1697,1
5405,MATRAZ PERU E I R L,CALIBRADOR VERNIER DIGITAL - TECAI - 93 / PRECISSO,MATRAZ PERU E.I.R.L.,19.5,19.5,12,1,2025-08-14,1697,1
5407,CORPORACION PROMELAB E I R L,MICROPIPETA BOECO RANGO VARIABLE 100-1000UL,CORPORACION PROMELAB E.I.R.L.,90.0,90.0,1,1,2025-10-15,1250,1
5408,CORPORACION PROMELAB E I R L,FIOLA VOLUMETRICA C/PICO 100ML,CORPORACION PROMELAB E.I.R.L.,7.0,7.25,10,4,2026-04-29,1250,1
5409,CORPORACION PROMELAB E I R L,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,CORPORACION PROMELAB E.I.R.L.,20.0,23.333333,5,3,2026-04-17,1250,1
5410,CORPORACION PROMELAB E I R L,BARRA AGITADORA MAGNETICA C400 40*8 MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,12.0,12.0,4,1,2025-08-27,1250,1
5412,MATRAZ PERU E I R L,PROBETA VIDRIO GRADUADA 1L,MATRAZ PERU E.I.R.L.,32.7,32.7,12,1,2025-11-29,1697,1
5414,INVERSIONES AGO S A C,PET JABONERA 37GR 400ML C/TAPA DISPENSADOR B28,INVERSIONES AGO S.A.C.,0.58,0.58,200,1,2025-08-12,6084,1
5415,INVERSIONES AGO S A C,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,INVERSIONES AGO S.A.C.,0.32,0.338333,1220,3,2026-02-26,6084,1
5416,MATRAZ PERU E I R L,TERMOMETRO DIGITAL -50 +300 CON ESPIGA DE 15CM - TP300 - PRECISSO,MATRAZ PERU E.I.R.L.,8.6,8.6,6,1,2025-08-12,1697,1
5417,IMPORTADORA ANDINA E I R L,ESPATULA ASA DRIGALSKI DE VIDRIO,IMPORTADORA ANDINA E.I.R.L,5.712,5.712,20,1,2025-09-02,66,1
5418,ENVIPLAST E I R L,FRASCO PERFUME 100ML C/TAPA CHUPON DORADO IMPORTADO,ENVIPLAST E.I.R.L.,3.3,3.3,1,1,2025-09-06,2050,1
5419,ENVIPLAST E I R L,GOTERO PLASTICO BLANCO 30ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,0.3,0.3,200,2,2026-02-24,2050,1
5420,COMERCIAL FERRETERA SARASARA S A C,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,COMERCIAL FERRETERA SARASARA S.A.C.,2.3,2.3,250,1,2026-01-14,4424,3
5420,ENVIPLAST E I R L,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,ENVIPLAST E.I.R.L.,2.3,2.3,28,1,2025-09-03,2050,1
5420,ESNA MEDIC INVERSIONES S A C,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,ESNA MEDIC INVERSIONES S.A.C.,2.3,2.3,50,1,2025-10-27,3650,1
5421,ENVIPLAST E I R L,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.0,1.0,27,1,2025-09-02,2050,1
5422,ENVIPLAST E I R L,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.3,1.3,27,1,2025-09-02,2050,1
5423,BIO CHEMICALSS S A C,PLACA PETRI DE VIDRIO 100*15,BIO CHEMICALSS S.A.C.,5.0,5.0,20,1,2026-04-28,500,1
5423,CORPORACION PROMELAB E I R L,PLACA PETRI DE VIDRIO 100*15,CORPORACION PROMELAB E.I.R.L.,4.8,4.966667,70,6,2026-04-13,1250,1
5424,BOTICA IRSA MEDICAL S A C,GRADILLA CUBIERTA DE PLASTICO 3*4,BOTICA IRSA MEDICAL S.A.C.,7.5,7.5,10,1,2025-10-11,10,1
5424,IMPORTADORA ANDINA E I R L,GRADILLA CUBIERTA DE PLASTICO 3*4,IMPORTADORA ANDINA E.I.R.L,6.3232,6.3232,25,1,2025-11-26,66,1
5424,RIVERA BAILON CIRO FELIX,GRADILLA CUBIERTA DE PLASTICO 3*4,RIVERA BAILON CIRO FELIX,7.5,7.5,10,1,2025-09-08,62,1
5425,MULTIGLASS PLASTIC E I R L,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 100GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,3.3,3.3,25,1,2026-04-06,2350,1
5429,INVERSIONES AGO S A C,GALON DE ALCOHOL ISOPROPILICO,INVERSIONES AGO S.A.C.,114.0,114.0,1,1,2025-09-11,6084,1
5430,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE 166MM *500UND,ENVASES DEL PERU WILDOR EIRL,38.2,38.2,1,1,2025-09-12,823,3
5431,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE 138MM * 1000UND,ENVASES DEL PERU WILDOR EIRL,61.0,61.0,1,1,2025-09-12,823,3
5432,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE 128MM *1000UND,ENVASES DEL PERU WILDOR EIRL,61.0,61.0,1,1,2025-09-12,823,3
5433,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE 116MM*500 UND,ENVASES DEL PERU WILDOR EIRL,25.1,25.1,2,1,2025-09-12,823,3
5434,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE 97MM*1000UND,ENVASES DEL PERU WILDOR EIRL,43.1,43.1,2,1,2025-09-12,823,3
5435,ENVASES DEL PERU WILDOR EIRL,PRECINTO TERMOENCOGIBLE N38*1000UND,ENVASES DEL PERU WILDOR EIRL,32.0,32.0,2,1,2025-09-12,823,3
5436,CORPORACION PROMELAB E I R L,PAPEL LENTE 105,CORPORACION PROMELAB E.I.R.L.,6.0,6.0,1,1,2025-09-24,1250,1
5437,CORPORACION PROMELAB E I R L,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),CORPORACION PROMELAB E.I.R.L.,0.25,0.25,100,2,2025-11-20,1250,1
5438,CORPORACION PROMELAB E I R L,GRADILLA PLASTIFICADA 48 TUBOS NACIONAL,CORPORACION PROMELAB E.I.R.L.,9.0,9.5,10,4,2026-04-14,1250,1
5439,CORPORACION PROMELAB E I R L,GRADILLA DE PLASTICO 60 TUBOS  DE 10 Y/O 15ML,CORPORACION PROMELAB E.I.R.L.,9.0,9.0,2,1,2025-09-22,1250,1
5440,CORPORACION PROMELAB E I R L,GRADILLA DE PLASTICA PARA 90 TUBOS DE ENSAYO 13*100,CORPORACION PROMELAB E.I.R.L.,9.0,9.5,3,2,2026-01-21,1250,1
5441,INVERSIONES AGO S A C,TAPA PLASTICA GASEOSA BLANCO,INVERSIONES AGO S.A.C.,0.06,0.06,1000,1,2025-09-11,6084,1
5442,CORPORACION PROMELAB E I R L,CRISOL 30ML,CORPORACION PROMELAB E.I.R.L.,4.0,4.0,2,2,2025-09-23,1250,1
5443,CORPORACION PROMELAB E I R L,ASA SIEMBRA 10UL/INOCULADOR CELESTE (BLS*10UND),CORPORACION PROMELAB E.I.R.L.,1.6,1.6,3,1,2025-09-16,1250,1
5444,CRISTOFER IMPORT EIRL,TUBO DE PLASTICO 13*100MM BLS*300UND,CRISTOFER IMPORT EIRL,0.1333,0.1333,300,1,2025-09-23,300,1
5445,IMPORTADORA ANDINA E I R L,MATRAZ ERLENMEYER POLIPROPILENO *100ML,IMPORTADORA ANDINA E.I.R.L,13.168,13.169,10,2,2026-01-23,66,1
5446,CORPORACION PROMELAB E I R L,PUNTERA DE 100-1000 UL AZUL GRADUADA (BLS *500UND),CORPORACION PROMELAB E.I.R.L.,7.0,23.75,2,4,2026-02-25,1250,1
5447,CORPORACION PROMELAB E I R L,PUNTERA DE 200UL AMARILLA (BLS *1000UND),CORPORACION PROMELAB E.I.R.L.,5.0,5.0,1,1,2025-09-26,1250,1
5448,CORPORACION PROMELAB E I R L,PAPEL LENTE 100*150MM WHATMAN TISSUE 105 (CJ *50HJS),CORPORACION PROMELAB E.I.R.L.,5.0,5.6,12,5,2026-04-16,1250,1
5449,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO TRANSPARENTE ALIMENTO 250ML T/63,ENVASES DEL PERU WILDOR EIRL,1.55832,1.55832,108,1,2025-09-26,823,3
5451,INVERSIONES AGO S A C,SOLO FRASCO PET CAMPANA 500ML,INVERSIONES AGO S.A.C.,0.58,0.58,500,1,2025-09-27,6084,1
5452,INVERSIONES AGO S A C,GALONERA NATURAL 4L C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,2.3,2.3,500,1,2025-09-27,6084,1
5453,INVERSIONES AGO S A C,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,0.9,0.9,1500,2,2026-03-11,6084,1
5454,CORPORACION PROMELAB E I R L,ESPATULA MANGO DE MADERA 32 CM,CORPORACION PROMELAB E.I.R.L.,8.0,8.0,1,1,2025-09-30,1250,1
5455,IMPORTADORA ANDINA E I R L,FIOLA 50ML,IMPORTADORA ANDINA E.I.R.L,7.6,7.6,10,1,2026-01-10,66,1
5456,ESNA MEDIC INVERSIONES S A C,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,2.2,2.85,50,2,2025-11-25,3650,1
5456,VIPLASTIC S A C,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,VIPLASTIC S.A.C.,3.0,3.0,30,1,2025-11-17,250,2
5457,ESNA MEDIC INVERSIONES S A C,POTE PLASTICO TIPO PROTEINA NEGRO 1KG C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,2.2,2.2,25,1,2025-10-01,3650,1
5461,IMPORTADORA ANDINA E I R L,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,IMPORTADORA ANDINA E.I.R.L,5.32,5.32,12,1,2025-10-03,66,1
5461,MATRAZ PERU E I R L,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,MATRAZ PERU E.I.R.L.,3.3,3.3,192,1,2025-11-29,1697,1
5462,CORPORACION PROMELAB E I R L,BARRA AGITADORA MAGNETICA C200 20*7MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,5.0,5.0,1,1,2025-10-07,1250,1
5463,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO AZUL 20ML B/18 TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,1.4,1.4,50,1,2025-10-07,3650,1
5464,NEGOCIACIONES MANTARI E I R L,BOLSAS ZIPLOC 9*14*  (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,0.53,0.53,100,1,2025-10-10,300,3
5465,NEGOCIACIONES MANTARI E I R L,BOLSAS ZIPLOC 7*10 (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,0.26,0.26,100,1,2025-10-10,300,3
5466,NEGOCIACIONES MANTARI E I R L,BOLSAS ZIPLOC 5*8 (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,0.2,0.2,100,2,2025-12-01,300,3
5467,DIMMED S A C,PARAFILM SEAFILM,DIMMED S.A.C.,80.0,80.0,1,1,2025-10-13,6,3
5469,CORPORACION PROMELAB E I R L,BALANZA DIGITAL,CORPORACION PROMELAB E.I.R.L.,10.0,28.75,7,4,2026-03-07,1250,1
5470,CORPORACION PROMELAB E I R L,PLACA PETRI DE 60*15MM SIN DIVISION PLASTICO (BLS10),CORPORACION PROMELAB E.I.R.L.,3.0,3.0,5,4,2025-12-05,1250,1
5471,CORPORACION PROMELAB E I R L,PIPETEADOR DE CREMALLERA AMARILLO (PUMP),CORPORACION PROMELAB E.I.R.L.,13.0,13.0,1,1,2025-09-30,1250,1
5472,CORPORACION PROMELAB E I R L,PAPEL FILTRO WHATMAN N41 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,17.0,17.333333,2,3,2026-01-12,1250,1
5473,CORPORACION PROMELAB E I R L,PAPEL FILTRO WHATMAN N4 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,18.0,18.0,1,1,2025-10-11,1250,1
5474,CORPORACION PROMELAB E I R L,ASA SIEMBRA MULTIFUNCIONAL 1UL/10UL INOCULADOR ESTERIL (BLS 20),CORPORACION PROMELAB E.I.R.L.,2.5,2.5,1,1,2025-10-15,1250,1
5475,CORPORACION PROMELAB E I R L,MANGO PARA ASA BACTERIOLOGICA (MANGO DE KOLLE),CORPORACION PROMELAB E.I.R.L.,6.0,6.0,5,3,2026-04-11,1250,1
5476,CORPORACION PROMELAB E I R L,PIPETEADOR DE CREMALLERA ROJO(PUMP) 25ML,CORPORACION PROMELAB E.I.R.L.,13.0,13.0,3,4,2026-02-21,1250,1
5477,MATRAZ PERU E I R L,CONDUCTIMETRO Y TDS DIGITAL CON SENSOR DE TEMPERATURA,MATRAZ PERU E.I.R.L.,19.0,19.0,6,1,2025-10-24,1697,1
5478,INVERSIONES AGO S A C,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.42,0.42875,2112,8,2026-04-14,6084,1
5479,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,PROBADOR PLASTICO NATURAL CON ATOMIZDOR 10ML,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,0.628,0.628,500,1,2025-10-20,2000,3
5480,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,PROBADOR PLASTICO NATURAL C/GANCHO CON ATOMIZDOR 10ML,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,0.628,0.628,500,1,2025-10-20,2000,3
5481,INVERSIONES AGO S A C,ENVASE PEAD BIDON *20LT VERDE C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,7.5,7.5,1,1,2025-09-11,6084,1
5482,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO 85ML T/43 C/TAPA PLASTICO N43 BLANCO,ENVASES DEL PERU WILDOR EIRL,0.77075,0.77075,320,1,2025-10-21,823,3
5485,ESNA MEDIC INVERSIONES S A C,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,0.8,0.8,100,1,2025-11-06,3650,1
5486,CORPORACION PROMELAB E I R L,VASO COPLIN PARA 5 LAMINAS VERTICAL,CORPORACION PROMELAB E.I.R.L.,15.0,16.666667,10,3,2025-11-13,1250,1
5487,CORPORACION PROMELAB E I R L,CRISOL 40ML,CORPORACION PROMELAB E.I.R.L.,5.0,5.0,1,1,2025-11-04,1250,1
5488,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.7,1.75,550,2,2026-02-03,4424,3
5488,ESNA MEDIC INVERSIONES S A C,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,1.4,1.4,50,1,2025-11-11,3650,1
5489,CORPORACION PROMELAB E I R L,"GRADILLA MULTIFUNCIONAL PARA TUBOS CONICOS DE 10ML, 15ML Y 50ML",CORPORACION PROMELAB E.I.R.L.,10.0,10.0,2,1,2025-11-12,1250,1
5490,CORPORACION PROMELAB E I R L,VASO GRADUADO DE PLASTICO 500ML,CORPORACION PROMELAB E.I.R.L.,3.0,3.0,1,1,2025-11-12,1250,1
5491,CORPORACION PROMELAB E I R L,PIPETAS PASTEUR ESTRILES 1ML BX100,CORPORACION PROMELAB E.I.R.L.,0.15,0.15,100,2,2026-03-03,1250,1
5492,CORPORACION PROMELAB E I R L,SOPORTE DE BURETA O ABRAZADERA DE METAL,CORPORACION PROMELAB E.I.R.L.,20.0,20.0,1,1,2025-11-08,1250,1
5493,CORPORACION PROMELAB E I R L,PAPEL FILTRO WHATMAN N42 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,17.0,17.0,1,1,2025-11-08,1250,1
5494,CRISTOFER IMPORT EIRL,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 16*150MM,CRISTOFER IMPORT EIRL,2.2,2.2,10,1,2025-10-20,300,1
5494,RIVERA BAILON CIRO FELIX,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 16*150MM,RIVERA BAILON CIRO FELIX,2.5,2.5,6,1,2026-03-20,62,1
5495,COMERCIAL FERRETERA SARASARA S A C,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,COMERCIAL FERRETERA SARASARA S.A.C.,2.35,2.35,50,1,2025-11-25,4424,3
5496,CORPORACION PROMELAB E I R L,VASO DE PLASTICO 500ML,CORPORACION PROMELAB E.I.R.L.,3.0,3.0,5,1,2025-11-13,1250,1
5497,BIO CHEMICALSS S A C,CAJA PARA PORTAOBJETOS *25UND,BIO CHEMICALSS S.A.C.,5.0,5.0,3,1,2025-11-13,500,1
5498,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,COMERCIAL FERRETERA SARASARA S.A.C.,0.82,0.82,150,1,2026-01-12,4424,3
5498,MULTIGLASS PLASTIC E I R L,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,MULTIGLASS & PLASTIC E.I.R.L.,0.7,0.75,100,2,2026-04-15,2350,1
5498,VIPLASTIC S A C,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,VIPLASTIC S.A.C.,0.8,0.8,50,1,2025-11-13,250,2
5499,ENVIPLAST E I R L,POTE DOBLE FONDO BLANCO IMPORTADO 60GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,2.0,2.0,50,1,2025-08-27,2050,1
5500,CORPORACION PROMELAB E I R L,"GRADILLA PARA CRIOVIALES TAPA PRESION (EPPENDORF) 0.5ML, 1.5ML Y 2ML",CORPORACION PROMELAB E.I.R.L.,15.0,15.0,1,1,2025-07-12,1250,1
5501,CORPORACION PROMELAB E I R L,LANCETERO NIPRO PREMIER UNIVERSAL,CORPORACION PROMELAB E.I.R.L.,8.0,8.0,1,1,2025-07-12,1250,1
5502,ESNA MEDIC INVERSIONES S A C,VIAL VIDRIO AMBAR 50ML B20,ESNA MEDIC INVERSIONES S.A.C.,1.0,1.0,60,1,2025-11-19,3650,1
5503,COMERCIAL FERRETERA SARASARA S A C,PRECINTO DE ALUMINIO PLATEADO #20,COMERCIAL FERRETERA SARASARA S.A.C.,0.045,0.045,400,3,2026-01-28,4424,3
5503,ENVIPLAST E I R L,PRECINTO DE ALUMINIO PLATEADO #20,ENVIPLAST E.I.R.L.,0.045,0.045,100,1,2026-03-21,2050,1
5503,ESNA MEDIC INVERSIONES S A C,PRECINTO DE ALUMINIO PLATEADO #20,ESNA MEDIC INVERSIONES S.A.C.,0.045,0.045,60,1,2025-11-19,3650,1
5505,VIPLASTIC S A C,CUCHARA PLASTICO 10GR,VIPLASTIC S.A.C.,0.4,0.4,100,1,2025-11-24,250,2
5506,COMERCIAL FERRETERA SARASARA S A C,LAINA PLASTICO N58,COMERCIAL FERRETERA SARASARA S.A.C.,0.1,0.1,500,2,2025-12-27,4424,3
5506,ENVIPLAST E I R L,LAINA PLASTICO N58,ENVIPLAST E.I.R.L.,0.1,0.1,100,1,2026-03-31,2050,1
5507,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.6,1.6,30,1,2025-11-25,4424,3
5508,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,30,1,2025-11-25,4424,3
5509,COMERCIAL FERRETERA SARASARA S A C,TUBO COLAPSIBLE 30ML NATURAL C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,1.3,1.3,100,3,2026-02-13,4424,3
5509,ENVIPLAST E I R L,TUBO COLAPSIBLE 30ML NATURAL C/TAPA,ENVIPLAST E.I.R.L.,1.3,1.3,238,2,2026-03-14,2050,1
5510,COMERCIAL FERRETERA SARASARA S A C,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA,COMERCIAL FERRETERA SARASARA S.A.C.,2.7,2.7,50,2,2025-12-06,4424,3
5511,COMERCIAL FERRETERA SARASARA S A C,POTE PET TRANSPARENTE 750ML C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,2.2,2.2,100,1,2026-01-01,4424,3
5512,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,ENVASES DEL PERU WILDOR EIRL,1.566667,1.590278,360,2,2025-11-24,823,3
5513,BIO CHEMICALSS S A C,TUBO ENSAYO PYREX 13*100 (BX250) 10ml,BIO CHEMICALSS S.A.C.,0.35,0.35,250,1,2026-04-16,500,1
5514,BIO CHEMICALSS S A C,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,BIO CHEMICALSS S.A.C.,17.0,17.0,12,1,2026-04-29,500,1
5514,CORPORACION PROMELAB E I R L,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,CORPORACION PROMELAB E.I.R.L.,6.0,6.666667,2,3,2026-04-06,1250,1
5515,CORPORACION PROMELAB E I R L,FIOLA DE VIDRIO 250ML,CORPORACION PROMELAB E.I.R.L.,10.0,10.0,5,4,2026-02-06,1250,1
5516,CORPORACION PROMELAB E I R L,FIOLA DE VIDRIO 500,CORPORACION PROMELAB E.I.R.L.,15.0,18.333333,5,3,2026-03-03,1250,1
5517,IMPORTADORA ANDINA E I R L,REJILLA CON CENTRO CERAMICO 125MM,IMPORTADORA ANDINA E.I.R.L,3.23666,3.23666,6,1,2025-11-24,66,1
5518,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,COMERCIAL FERRETERA SARASARA S.A.C.,1.1,1.1,50,1,2025-12-01,4424,3
5519,NEGOCIACIONES MANTARI E I R L,BRILLO 12*18 (100und),NEGOCIACIONES MANTARI E.I.R.L.,8.0,8.0,1,1,2025-12-01,300,3
5520,NEGOCIACIONES MANTARI E I R L,BRILLO 13*20,NEGOCIACIONES MANTARI E.I.R.L.,9.0,9.0,1,1,2025-12-01,300,3
5521,MATRAZ PERU E I R L,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML,MATRAZ PERU E.I.R.L.,5.2,5.2,48,1,2025-11-29,1697,1
5522,CORPORACION PROMELAB E I R L,PLACA PETRI DE VIDRIO 60,CORPORACION PROMELAB E.I.R.L.,3.5,3.5,20,1,2026-02-12,1250,1
5522,MATRAZ PERU E I R L,PLACA PETRI DE VIDRIO 60,MATRAZ PERU E.I.R.L.,1.7,1.7,20,1,2025-11-29,1697,1
5523,COMERCIAL FERRETERA SARASARA S A C,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO,COMERCIAL FERRETERA SARASARA S.A.C.,1.0,1.0,50,1,2025-12-03,4424,3
5524,COMERCIAL FERRETERA SARASARA S A C,TAPA PRESS N20,COMERCIAL FERRETERA SARASARA S.A.C.,0.5,0.5,50,1,2025-12-03,4424,3
5525,COMERCIAL FERRETERA SARASARA S A C,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,100,1,2025-12-04,4424,3
5526,CORPORACION PROMELAB E I R L,BARRA AGITADORA MAGNETICA C100 10*4MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,3.0,3.0,1,1,2025-12-02,1250,1
5527,MATRAZ PERU E I R L,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER),MATRAZ PERU E.I.R.L.,1.2,1.2,384,1,2025-11-29,1697,1
5528,MATRAZ PERU E I R L,EMBUDO DE VIDRIO DE BOROSILICATO DE 75MM G-,MATRAZ PERU E.I.R.L.,3.3,3.3,210,1,2025-11-29,1697,1
5529,CORPORACION PROMELAB E I R L,LACTODENSIMETRO CON TERMOMETRO RANGO 0-40 BOECO,CORPORACION PROMELAB E.I.R.L.,35.0,35.0,2,2,2025-12-12,1250,1
5541,CORPORACION PROMELAB E I R L,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,CORPORACION PROMELAB E.I.R.L.,9.0,9.0,1,2,2025-12-29,1250,1
5542,CORPORACION PROMELAB E I R L,TRIPODE,CORPORACION PROMELAB E.I.R.L.,10.0,10.0,2,2,2026-04-13,1250,1
5543,CORPORACION PROMELAB E I R L,PEPEL TORNASOL ROJO 100 TIRAS,CORPORACION PROMELAB E.I.R.L.,5.0,5.0,1,1,2025-12-06,1250,1
5544,CORPORACION PROMELAB E I R L,TERMOMETRO CON LASER INFRARROJO INDUSTRIAL,CORPORACION PROMELAB E.I.R.L.,70.0,70.0,1,1,2025-12-12,1250,1
5545,CORPORACION PROMELAB E I R L,REFRACTROMETRO ATC 0-32% BRIX,CORPORACION PROMELAB E.I.R.L.,80.0,80.0,1,1,2025-12-12,1250,1
5549,COMERCIAL FERRETERA SARASARA S A C,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,2.0,2.0,100,1,2026-01-01,4424,3
5550,COMERCIAL FERRETERA SARASARA S A C,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.6,1.6,100,1,2026-01-01,4424,3
5551,COMERCIAL FERRETERA SARASARA S A C,TAPA FLIP TOP BLANCO N20,COMERCIAL FERRETERA SARASARA S.A.C.,0.4,0.4,100,1,2026-01-14,4424,3
5552,COMERCIAL FERRETERA SARASARA S A C,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO,COMERCIAL FERRETERA SARASARA S.A.C.,0.36,0.36,100,1,2026-01-14,4424,3
5554,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,COMERCIAL FERRETERA SARASARA S.A.C.,1.3,1.3,25,1,2026-02-03,4424,3
5554,ENVIPLAST E I R L,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,ENVIPLAST E.I.R.L.,1.3,1.3,25,1,2026-03-25,2050,1
