date,product_id,product_name,supplier,quantity,unit_cost_net,unit_cost_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_adjustment,is_active,analysis_unit_cost,analysis_total,product_name_norm,supplier_norm,source_dataset
2025-03-10,5051-ANULADO-3740978,Ajustes de stockTAPA DE PLÁSTICO ROSCA,VARIOS,10,0.0847457627,0.1,0.8474576271,0.1525423729,1.0,True,True,False,0.1,1.0,AJUSTES DE STOCKTAPA DE PLASTICO ROSCA,VARIOS,purchases
2025-03-11,5041,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,25,0.7203389,0.849999902,18.0084725,3.24152505,21.25,False,False,True,0.849999902,21.25,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2025-03-12,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.26,50.0,9.0,59.0,False,False,True,1.26,59.0,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5056,PASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,ENVIPLAST E.I.R.L.,25,1.48305,1.749999,37.07625,6.673725,43.75,False,False,True,1.749999,43.75,PASTILLERO PVC CRISTAL N 4 80GR T ROSCA BLANCA,ENVIPLAST E I R L,purchases
2025-03-12,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.96,50.0,9.0,59.0,False,False,True,1.96,59.0,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.12,50.0,9.0,59.0,False,False,True,1.12,59.0,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,2.24,50.0,9.0,59.0,False,False,True,2.24,59.0,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5007,TAPA DISPENSADOR BLANCOTAPA DISPENSADORA BLANCO B28MM,QUESITO SA,22,1.0,1.4,22.0,3.96,25.96,False,False,True,1.4,25.96,TAPA DISPENSADOR BLANCOTAPA DISPENSADORA BLANCO B28MM,QUESITO SA,purchases
2025-03-12,5008,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJAFRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,QUESITO SA,22,1.0,2.8,22.0,3.96,25.96,False,False,True,2.8,25.96,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJAFRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,QUESITO SA,purchases
2025-03-12,5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.19,50.0,9.0,59.0,False,False,True,1.19,59.0,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,QUESITO SA,24,1.0,0.91,24.0,4.32,28.32,False,False,True,0.91,28.32,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,QUESITO SA,purchases
2025-03-12,5010,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,QUESITO SA,25,1.0,0.98,25.0,4.5,29.5,False,False,True,0.98,29.5,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,QUESITO SA,purchases
2025-03-12,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,QUESITO SA,25,1.0,1.12,25.0,4.5,29.5,False,False,True,1.12,29.5,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,QUESITO SA,purchases
2025-03-12,5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,QUESITO SA,25,1.0,1.26,25.0,4.5,29.5,False,False,True,1.26,29.5,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,QUESITO SA,purchases
2025-03-12,5013,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPAFRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,QUESITO SA,25,1.0,2.8,25.0,4.5,29.5,False,False,True,2.8,29.5,FRASCO PARA RIMEL 5ML 9CM X 1CM CON TAPAFRASCO PARA RIMEL 5ML 9CM X 1CM CON TAPA,QUESITO SA,purchases
2025-03-12,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,QUESITO SA,25,1.0,0.504,25.0,4.5,29.5,False,False,True,0.504,29.5,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,QUESITO SA,purchases
2025-03-12,5015,POTE VIDRIO TRANSPARENTE 100GR CON TAPA DE METAL N53POTE PLASTICO 1KG B110 BLANCO C/TAPA,QUESITO SA,25,1.0,0.7714,25.0,4.5,29.5,False,False,True,0.7714,29.5,POTE VIDRIO TRANSPARENTE 100GR CON TAPA DE METAL N53POTE PLASTICO 1KG B110 BLANCO C TAPA,QUESITO SA,purchases
2025-03-12,5016,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLAFRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,QUESITO SA,23,1.0,3.78,23.0,4.14,27.14,False,False,True,3.78,27.14,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLAFRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,QUESITO SA,purchases
2025-03-12,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,QUESITO SA,25,1.0,0.91,25.0,4.5,29.5,False,False,True,0.91,29.5,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,QUESITO SA,purchases
2025-03-12,5018,FRASCO PET TRANSPARENTE 30ML CON TAPA SPRAY N20FRASCO BULLET 30ML CON TAPA ATOMIZADOR,QUESITO SA,25,1.0,1.12,25.0,4.5,29.5,False,False,True,1.12,29.5,FRASCO PET TRANSPARENTE 30ML CON TAPA SPRAY N20FRASCO BULLET 30ML CON TAPA ATOMIZADOR,QUESITO SA,purchases
2025-03-12,5019,FRASCO PET TRANSPARENTE 60ML CON TAPA SPRAY N20FRASCO BULLET 60ML CON TAPA ATOMIZADOR,QUESITO SA,19,1.0,1.54,19.0,3.42,22.42,False,False,True,1.54,22.42,FRASCO PET TRANSPARENTE 60ML CON TAPA SPRAY N20FRASCO BULLET 60ML CON TAPA ATOMIZADOR,QUESITO SA,purchases
2025-03-12,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPAFRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,QUESITO SA,15,1.0,0.84,15.0,2.7,17.7,False,False,True,0.84,17.7,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPAFRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,QUESITO SA,purchases
2025-03-12,5021,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,QUESITO SA,25,1.0,4.06,25.0,4.5,29.5,False,False,True,4.06,29.5,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,QUESITO SA,purchases
2025-03-12,5022,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,QUESITO SA,1,1.0,4.2,1.0,0.18,1.18,False,False,True,4.2,1.18,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,QUESITO SA,purchases
2025-03-12,5023,FRASCO PET TRANSPARENTE ESPUMERO 200ML CON TAPAFRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,QUESITO SA,1,1.0,4.34,1.0,0.18,1.18,False,False,True,4.34,1.18,FRASCO PET TRANSPARENTE ESPUMERO 200ML CON TAPAFRASCO PET TRANSPARENTE 30ML C TAPA FLIT TOP N18,QUESITO SA,purchases
2025-03-12,5024,FRASCO PET BLANCO ESPUMERO 150ML CON TAPAFRASCO PET BLANCO ESPUMERO 150ML CON TAPA,QUESITO SA,1,1.0,4.2,1.0,0.18,1.18,False,False,True,4.2,1.18,FRASCO PET BLANCO ESPUMERO 150ML CON TAPAFRASCO PET BLANCO ESPUMERO 150ML CON TAPA,QUESITO SA,purchases
2025-03-12,5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPAPASTILLERO PLASTICO BLANCO 40GR CON TAPA,QUESITO SA,1,1.0,1.12,1.0,0.18,1.18,False,False,True,1.12,1.18,PASTILLERO PLASTICO BLANCO 40GR CON TAPAPASTILLERO PLASTICO BLANCO 40GR CON TAPA,QUESITO SA,purchases
2025-03-12,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.4,50.0,9.0,59.0,False,False,True,1.4,59.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-12,5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPAPASTILLERO PLASTICO BLANCO 60GR CON TAPA,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,PASTILLERO PLASTICO BLANCO 60GR CON TAPAPASTILLERO PLASTICO BLANCO 60GR CON TAPA,QUESITO SA,purchases
2025-03-12,5027,PASTILLERO PLASTICO BLANCO 90GR CON TAPAPASTILLERO PLASTICO BLANCO 90GR CON TAPA,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,PASTILLERO PLASTICO BLANCO 90GR CON TAPAPASTILLERO PLASTICO BLANCO 90GR CON TAPA,QUESITO SA,purchases
2025-03-12,5028,PASTILLERO PLASTICO BLANCO 120GR CON TAPAPASTILLERO PLASTICO BLANCO 120GR CON TAPA,QUESITO SA,1,1.0,1.4,1.0,0.18,1.18,False,False,True,1.4,1.18,PASTILLERO PLASTICO BLANCO 120GR CON TAPAPASTILLERO PLASTICO BLANCO 120GR CON TAPA,QUESITO SA,purchases
2025-03-12,5029,PASTILLERO PLASTICO NEGRO 40GR CON TAPAPASTILLERO PLASTICO NEGRO 40GR CON TAPA,QUESITO SA,1,1.0,1.12,1.0,0.18,1.18,False,False,True,1.12,1.18,PASTILLERO PLASTICO NEGRO 40GR CON TAPAPASTILLERO PLASTICO NEGRO 40GR CON TAPA,QUESITO SA,purchases
2025-03-12,5030,PASTILLERO PLASTICO NEGRO 60GR CON TAPAPASTILLERO PLASTICO NEGRO 60GR CON TAPA,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,PASTILLERO PLASTICO NEGRO 60GR CON TAPAPASTILLERO PLASTICO NEGRO 60GR CON TAPA,QUESITO SA,purchases
2025-03-12,5031,PASTILLERO PLASTICO NEGRO 90GR CON TAPAPASTILLERO PLASTICO NEGRO 90GR CON TAPA,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,PASTILLERO PLASTICO NEGRO 90GR CON TAPAPASTILLERO PLASTICO NEGRO 90GR CON TAPA,QUESITO SA,purchases
2025-03-12,5032,PASTILLERO PLASTICO NEGRO 120GR CON TAPAPASTILLERO PLASTICO NEGRO 120GR CON TAPA,QUESITO SA,1,1.0,1.4,1.0,0.18,1.18,False,False,True,1.4,1.18,PASTILLERO PLASTICO NEGRO 120GR CON TAPAPASTILLERO PLASTICO NEGRO 120GR CON TAPA,QUESITO SA,purchases
2025-03-12,5033,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,QUESITO SA,purchases
2025-03-12,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,QUESITO SA,purchases
2025-03-12,5035,FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA B28MM,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 250ML CON TAPON Y TAPA B28MM,QUESITO SA,purchases
2025-03-12,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,QUESITO SA,1,1.0,1.4,1.0,0.18,1.18,False,False,True,1.4,1.18,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA N28FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,QUESITO SA,purchases
2025-03-12,5037,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.82,1.0,0.18,1.18,False,False,True,1.82,1.18,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5038,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5039,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5041,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.4,1.0,0.18,1.18,False,False,True,1.4,1.18,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5042,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.82,1.0,0.18,1.18,False,False,True,1.82,1.18,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,0.84,1.0,0.18,1.18,False,False,True,0.84,1.18,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.26,1.0,0.18,1.18,False,False,True,1.26,1.18,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.4,1.0,0.18,1.18,False,False,True,1.4,1.18,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5048,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,QUESITO SA,1,1.0,1.96,1.0,0.18,1.18,False,False,True,1.96,1.18,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,QUESITO SA,purchases
2025-03-12,5049,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINAPOTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,QUESITO SA,1,1.0,2.8,1.0,0.18,1.18,False,False,True,2.8,1.18,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINAPOTE CREMERO DOBLE FONDO NEGRO IMPORTADO 30GR CON TAPA Y LAINA,QUESITO SA,purchases
2025-03-12,5050,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60MLPOTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60ML,QUESITO SA,25,1.0,3.08,25.0,4.5,29.5,False,False,True,3.08,29.5,POTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60MLPOTE CREMERO DOBLE FONDO NEGRO IMPORTADO 60ML,QUESITO SA,purchases
2025-03-12,5051-ANULADO-3740978,TAPA DE PLÁSTICO ROSCATAPA DE PLÁSTICO ROSCA,QUESITO SA,25,1.0,0.14,25.0,4.5,29.5,True,True,False,0.14,29.5,TAPA DE PLASTICO ROSCATAPA DE PLASTICO ROSCA,QUESITO SA,purchases
2025-03-12,5052,FRASCO VIDRIO AMBAR 250ML CON TAPA DE PLASTICO ROSCAFRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,QUESITO SA,25,1.0,5.88,25.0,4.5,29.5,False,False,True,5.88,29.5,FRASCO VIDRIO AMBAR 250ML CON TAPA DE PLASTICO ROSCAFRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C TAPA Y TAPON,QUESITO SA,purchases
2025-03-12,5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCAFRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,QUESITO SA,21,1.0,1.0,21.0,3.78,24.78,False,False,True,1.0,24.78,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCAFRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,QUESITO SA,purchases
2025-03-12,5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,QUESITO SA,25,1.0,1.0,25.0,4.5,29.5,False,False,True,1.0,29.5,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B 28FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B 28,QUESITO SA,purchases
2025-03-12,5055,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GELFRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GEL,QUESITO SA,1,1.0,3.9,1.0,0.18,1.18,False,False,True,3.9,1.18,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GELFRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA DISPENSADOR GEL,QUESITO SA,purchases
2025-03-12,5056,PASTILLERO PVC/CRISTAL N°4 80ML T/ROSCA BlancaPASTILLERO PVC/CRISTAL N°4 80GR T/ROSCA Blanca,QUESITO SA,25,1.0,2.45,25.0,4.5,29.5,False,False,True,2.45,29.5,PASTILLERO PVC CRISTAL N 4 80ML T ROSCA BLANCAPASTILLERO PVC CRISTAL N 4 80GR T ROSCA BLANCA,QUESITO SA,purchases
2025-03-12,5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,QUESITO SA,50,1.0,1.68,50.0,9.0,59.0,False,False,True,1.68,59.0,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPONFRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,QUESITO SA,purchases
2025-03-14,5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,ENVIPLAST E.I.R.L.,50,1.0169491525,1.2,50.8474576271,9.1525423729,60.0,False,False,True,1.2,60.0,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,ENVIPLAST E I R L,purchases
2025-03-14,5039,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,25,0.3559322034,0.42,8.8983050847,1.6016949153,10.5,False,False,True,0.42,10.5,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2025-03-14,5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,25,0.593220339,0.7,14.8305084746,2.6694915254,17.5,False,False,True,0.7,17.5,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2025-03-14,5042,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,25,0.9322033898,1.1,23.3050847458,4.1949152542,27.5,False,False,True,1.1,27.5,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2025-03-14,5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,ENVIPLAST E.I.R.L.,6,2.54237,2.9999966,15.25422,2.7457596,18.0,False,False,True,2.9999966,18.0,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA NEGRO,ENVIPLAST E I R L,purchases
2025-03-19,5061,POTE PLASTICO PEAD BLANCO 250GR CON TAPA Y LAINA,ENVIPLAST E.I.R.L.,25,1.3559,1.599962,33.8975,6.10155,40.0,False,False,True,1.599962,40.0,POTE PLASTICO PEAD BLANCO 250GR CON TAPA Y LAINA,ENVIPLAST E I R L,purchases
2025-03-19,5066,PISETA 500 ML,CORPORACION PROMELAB E.I.R.L.,25,2.54237,2.9999966,63.55925,11.440665,75.0,False,False,True,2.9999966,75.0,PISETA 500 ML,CORPORACION PROMELAB E I R L,purchases
2025-03-19,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,ENVIPLAST E.I.R.L.,16,0.42372,0.4999896,6.77952,1.2203136,8.0,False,False,True,0.4999896,8.0,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,ENVIPLAST E I R L,purchases
2025-03-19,5033,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,ENVIPLAST E.I.R.L.,25,0.31355,0.369989,7.83875,1.410975,9.25,False,False,True,0.369989,9.25,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,ENVIPLAST E I R L,purchases
2025-03-19,5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,ENVIPLAST E.I.R.L.,25,0.31355,0.369989,7.83875,1.410975,9.25,False,False,True,0.369989,9.25,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B 28,ENVIPLAST E I R L,purchases
2025-03-19,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,ENVIPLAST E.I.R.L.,9,0.42372,0.4999896,3.81348,0.6864264,4.5,False,False,True,0.4999896,4.5,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,ENVIPLAST E I R L,purchases
