date,product_id,product_name,customer,quantity,unit_price_net,unit_price_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_cancelled_source,is_adjustment,is_active,analysis_unit_price,analysis_total,product_name_norm,customer_norm,source_dataset
2025-09-09,5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C TAPA SPRAY METALIZADO N18,VARIOS,sales
2025-09-09,5301,MORTERO CON PILON DE PORCELANA 90MM,VARIOS,1.0,11.0169491525,13.0,11.0169491525,1.9830508475,13.0,False,NO,False,True,13.0,13.0,MORTERO CON PILON DE PORCELANA 90MM,VARIOS,sales
2025-09-09,5361,FRASCO ESPARRAGUERO 370ML C/TAPA 63,VARIOS,33.0,2.3728813559,2.8,78.3050847458,14.0949152542,92.4,False,NO,False,True,2.8,92.4,FRASCO ESPARRAGUERO 370ML C TAPA 63,VARIOS,sales
2025-09-09,5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,1.0,22.8813559322,27.0,22.8813559322,4.1186440678,27.0,False,NO,False,True,27.0,27.0,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,sales
2025-09-09,5105,MATRAZ ERLENMEYER DE VIDRIO 250ML,VARIOS,1.0,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,10.0,10.0,MATRAZ ERLENMEYER DE VIDRIO 250ML,VARIOS,sales
2025-09-09,5426,TERMOMETRO DE MERCURIO LARGO,VARIOS,1.0,21.186440678,25.0,21.186440678,3.813559322,25.0,False,NO,False,True,25.0,25.0,TERMOMETRO DE MERCURIO LARGO,VARIOS,sales
2025-09-09,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,VARIOS,4.0,2.1186440678,2.5,8.4745762712,1.5254237288,10.0,False,NO,False,True,2.5,10.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,VARIOS,sales
2025-09-09,5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,sales
2025-09-09,5105,MATRAZ ERLENMEYER DE VIDRIO 250ML,VARIOS,1.0,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,10.0,10.0,MATRAZ ERLENMEYER DE VIDRIO 250ML,VARIOS,sales
2025-09-09,5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,1.0,22.8813559322,27.0,22.8813559322,4.1186440678,27.0,False,NO,False,True,27.0,27.0,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,VARIOS,sales
2025-09-09,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,sales
2025-09-09,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,VASO PRECIPITADO DE VIDRIO 100 ML BEAKER,VARIOS,sales
2025-09-09,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,1.0,0.8474576271,1.0,0.8474576271,0.1525423729,1.0,False,NO,False,True,1.0,1.0,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,sales
2025-09-09,5345,EMBUDO PLASTICO,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,EMBUDO PLASTICO,VARIOS,sales
2025-09-09,5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,1.0,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,False,NO,False,True,3.5,3.5,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,sales
2025-09-09,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2025-09-09,5176,POTE VIDRIO TRANSPARENTE 240GR C/TAPA DE METAL N63 MN,VARIOS,1.0,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,False,NO,False,True,2.5,2.5,POTE VIDRIO TRANSPARENTE 240GR C TAPA DE METAL N63 MN,VARIOS,sales
2025-09-09,5365,FRASCO VID TRANSPARENTE 370ML BAJO C/TAPA 77,VARIOS,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,FRASCO VID TRANSPARENTE 370ML BAJO C TAPA 77,VARIOS,sales
2025-09-09,5366,FRASCO COLMENA 746 C/TAPA 77,VARIOS,1.0,5.5508474576,6.55,5.5508474576,0.9991525424,6.55,False,NO,False,True,6.55,6.55,FRASCO COLMENA 746 C TAPA 77,VARIOS,sales
2025-09-09,5314,POTE PET TRANSPARENTE 1KG C/TAPA,VARIOS,1.0,3.813559322,4.5,3.813559322,0.686440678,4.5,False,NO,False,True,4.5,4.5,POTE PET TRANSPARENTE 1KG C TAPA,VARIOS,sales
2025-09-09,5257,POTE PET TRANSPARENTE 250GR C/TAPA ROSCA,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,POTE PET TRANSPARENTE 250GR C TAPA ROSCA,VARIOS,sales
2025-09-09,5178,POTE VIDRIO TRANSPARENTE 200ML C/TAPA METAL N63,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,POTE VIDRIO TRANSPARENTE 200ML C TAPA METAL N63,VARIOS,sales
2025-09-09,5037,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,VARIOS,sales
2025-09-09,5007,TAPA DISPENSADORA BLANCO B28MM,VARIOS,2.0,0.8474576271,1.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,1.0,2.0,TAPA DISPENSADORA BLANCO B28MM,VARIOS,sales
2025-09-09,5092,PROBETA DE PLASTICO GRADUADA 10 ML,WINTERHALTER PERU S.A.C.,2.0,3.3898305085,4.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,4.0,8.0,PROBETA DE PLASTICO GRADUADA 10 ML,WINTERHALTER PERU S A C,sales
2025-09-09,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,MAMANI CASILLA MERCEDES ELIZABETH,25.0,0.5084745763,0.6,12.7118644068,2.2881355932,15.0,False,NO,False,True,0.6,15.0,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,MAMANI CASILLA MERCEDES ELIZABETH,sales
2025-09-09,5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,MAMANI CASILLA MERCEDES ELIZABETH,50.0,0.4745762712,0.56,23.7288135593,4.2711864407,28.0,False,NO,False,True,0.56,28.0,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B 28,MAMANI CASILLA MERCEDES ELIZABETH,sales
2025-09-10,5427,TAPA GASEOSA B28 NEGRO,OIL & TRANSFORMERS S.A.C.,200.0,0.1271186441,0.15,25.4237288136,4.5762711864,30.0,False,NO,False,True,0.15,30.0,TAPA GASEOSA B28 NEGRO,OIL TRANSFORMERS S A C,sales
2025-09-10,5028,PASTILLERO PLASTICO BLANCO 120GR CON TAPA,VARIOS,25.0,1.2711864407,1.5,31.7796610169,5.7203389831,37.5,False,NO,False,True,1.5,37.5,PASTILLERO PLASTICO BLANCO 120GR CON TAPA,VARIOS,sales
2025-09-10,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,NUNJA GARCIA JOSE VICENTE,200.0,2.3728813559,2.8,474.5762711864,85.4237288136,560.0,False,NO,False,True,2.8,560.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,NUNJA GARCIA JOSE VICENTE,sales
2025-09-10,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,NUNJA GARCIA JOSE VICENTE,200.0,1.6949152542,2.0,338.9830508475,61.0169491525,400.0,False,NO,False,True,2.0,400.0,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,NUNJA GARCIA JOSE VICENTE,sales
2025-09-10,5007,TAPA DISPENSADORA BLANCO B28MM,NUNJA GARCIA JOSE VICENTE,200.0,0.8474576271,1.0,169.4915254237,30.5084745763,200.0,False,NO,False,True,1.0,200.0,TAPA DISPENSADORA BLANCO B28MM,NUNJA GARCIA JOSE VICENTE,sales
2025-09-10,5213,FRASCO PET TRANSPARENTE ESPUMERO 200ML C/ TAPA Cortesia,NUNJA GARCIA JOSE VICENTE,2.0,0.0084745763,0.01,0.0169491525,0.0030508475,0.02,False,NO,False,True,0.01,0.02,FRASCO PET TRANSPARENTE ESPUMERO 200ML C TAPA CORTESIA,NUNJA GARCIA JOSE VICENTE,sales
2025-09-10,5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,VARIOS,12.0,1.6949152542,2.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,2.0,24.0,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,VARIOS,sales
2025-09-10,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,12.0,1.6949152542,2.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,2.0,24.0,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,sales
2025-09-10,5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,VARIOS,12.0,2.5423728814,3.0,30.5084745763,5.4915254237,36.0,False,NO,False,True,3.0,36.0,POTE VIDRIO AMBAR 200GR B45 C TAPA,VARIOS,sales
2025-09-10,5428,PET TRANSPARENTE 100ML TAPA DISPENSADOR B20,VARIOS,1.0,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,False,NO,False,True,2.5,2.5,PET TRANSPARENTE 100ML TAPA DISPENSADOR B20,VARIOS,sales
2025-09-10,5076,POTE PLASTICO BLANCO 250GR CON TAPA,SALVATIERRA GOZME DRICKSHEEL MAJUMILEE,250.0,1.2711864407,1.5,317.7966101695,57.2033898305,375.0,False,NO,False,True,1.5,375.0,POTE PLASTICO BLANCO 250GR CON TAPA,SALVATIERRA GOZME DRICKSHEEL MAJUMILEE,sales
2025-09-10,5098,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,CAMIZAN CRUZ ALEXIS SANTIAGO,25.0,1.1016949153,1.3,27.5423728814,4.9576271186,32.5,False,NO,False,True,1.3,32.5,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,CAMIZAN CRUZ ALEXIS SANTIAGO,sales
2025-09-11,5042,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,QORI GROUP PERU S.A.C.,12.0,1.5254237288,1.8,18.3050847458,3.2949152542,21.6,False,NO,False,True,1.8,21.6,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,QORI GROUP PERU S A C,sales
2025-09-11,5041,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,QORI GROUP PERU S.A.C.,12.0,1.2711864407,1.5,15.2542372881,2.7457627119,18.0,False,NO,False,True,1.5,18.0,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,QORI GROUP PERU S A C,sales
2025-09-11,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,QORI GROUP PERU S.A.C.,2.0,2.1186440678,2.5,4.2372881356,0.7627118644,5.0,False,NO,False,True,2.5,5.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,QORI GROUP PERU S A C,sales
2025-09-11,5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,VARIOS,2.0,2.9661016949,3.5,5.9322033898,1.0677966102,7.0,False,NO,False,True,3.5,7.0,FRASCO PET NEGRO 250ML C TAPA ESPRAY MINI PISTOLA N24,VARIOS,sales
2025-09-11,5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,SOLUCIONES QUIMICAS GK E.I.R.L.,1000.0,0.4152542373,0.49,415.2542372881,74.7457627119,490.0,False,NO,False,True,0.49,490.0,BOTELLA PET TRANSPARENTE 30ML B28 C TAPA,SOLUCIONES QUIMICAS GK E I R L,sales
2025-09-11,5285,SOLO MINI TRIGGER BLANCO B28,SOLUCIONES QUIMICAS GK E.I.R.L.,1000.0,0.1271186441,0.15,127.1186440678,22.8813559322,150.0,False,NO,False,True,0.15,150.0,SOLO MINI TRIGGER BLANCO B28,SOLUCIONES QUIMICAS GK E I R L,sales
2025-09-11,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,CHUCO VASQUEZ NATHALY CINTHIA,100.0,1.1016949153,1.3,110.1694915254,19.8305084746,130.0,False,NO,False,True,1.3,130.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,CHUCO VASQUEZ NATHALY CINTHIA,sales
2025-09-11,5429,GALON DE ALCOHOL ISOPROPILICO,CHUCO VASQUEZ NATHALY CINTHIA,1.0,134.7457627119,159.0,134.7457627119,24.2542372881,159.0,False,NO,False,True,159.0,159.0,GALON DE ALCOHOL ISOPROPILICO,CHUCO VASQUEZ NATHALY CINTHIA,sales
2025-09-11,5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO,FIERROS BRILLANTES E.I.R.L.,50.0,1.0169491525,1.2,50.8474576271,9.1525423729,60.0,False,NO,False,True,1.2,60.0,FRASCO PET AMBAR 120ML B28 C TAPA GATILLO,FIERROS BRILLANTES E I R L,sales
2025-09-11,5249,SOLO MINI TRIGGER NEGRO B28,FIERROS BRILLANTES E.I.R.L.,50.0,0.7627118644,0.9,38.1355932203,6.8644067797,45.0,False,NO,False,True,0.9,45.0,SOLO MINI TRIGGER NEGRO B28,FIERROS BRILLANTES E I R L,sales
2025-09-11,5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,AQUINO BARDALES ERIKA MELINA,2.0,2.1186440678,2.5,4.2372881356,0.7627118644,5.0,False,NO,False,True,2.5,5.0,FRASCO PET COLORES BOSTON 120ML C TAPA ESPRAY B20,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,AQUINO BARDALES ERIKA MELINA,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,AQUINO BARDALES ERIKA MELINA,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5428,PET TRANSPARENTE 100ML TAPA DISPENSADOR B20,AQUINO BARDALES ERIKA MELINA,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,PET TRANSPARENTE 100ML TAPA DISPENSADOR B20,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,AQUINO BARDALES ERIKA MELINA,1.0,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,False,NO,False,True,3.5,3.5,FRASCO PET TRANSPARENTE 250ML C TAPA SPRAY MINI PISTOLA N24,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5233,BOMBA ATOMIZADORA ACANALADO 20/410 CELESTE,AQUINO BARDALES ERIKA MELINA,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,BOMBA ATOMIZADORA ACANALADO 20 410 CELESTE,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,AQUINO BARDALES ERIKA MELINA,1.0,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,False,NO,False,True,3.5,3.5,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,AQUINO BARDALES ERIKA MELINA,sales
2025-09-11,5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON con tapa y tapon,FUND. PARA EL DES. SOSTENIBLE DE LA AMAZ,50.0,1.5254237288,1.8,76.2711864407,13.7288135593,90.0,False,NO,False,True,1.8,90.0,BOTELLA PET TRANSPARENTE 250ML B28 C TAPA Y TAPON CON TAPA Y TAPON,FUND PARA EL DES SOSTENIBLE DE LA AMAZ,sales
2025-09-11,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,FUND. PARA EL DES. SOSTENIBLE DE LA AMAZ,50.0,1.2711864407,1.5,63.5593220339,11.4406779661,75.0,False,NO,False,True,1.5,75.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,FUND PARA EL DES SOSTENIBLE DE LA AMAZ,sales
2025-09-12,5423,PLACA PETRI DE VIDRIO 100*15,VARIOS,3.0,5.0847457627,6.0,15.2542372881,2.7457627119,18.0,False,NO,False,True,6.0,18.0,PLACA PETRI DE VIDRIO 100 15,VARIOS,sales
2025-09-12,5054,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B/28,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO PLASTICO NATURAL 60ML CON TAPA Y TAPON B 28,VARIOS,sales
2025-09-12,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),VARIOS,1.0,5.5084745763,6.5,5.5084745763,0.9915254237,6.5,False,NO,False,True,6.5,6.5,VASO PRECIPITADO DE VIDRIO 100 ML BEAKER,VARIOS,sales
2025-09-12,5030,PASTILLERO PLASTICO NEGRO 60GR CON TAPA,P&D ANDINA ALIMENTOS S.A.,12.0,1.2711864407,1.5,15.2542372881,2.7457627119,18.0,False,NO,False,True,1.5,18.0,PASTILLERO PLASTICO NEGRO 60GR CON TAPA,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5066,PISETA 500 ML,P&D ANDINA ALIMENTOS S.A.,5.0,5.5084745763,6.5,27.5423728814,4.9576271186,32.5,False,NO,False,True,6.5,32.5,PISETA 500 ML,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5069,PISETA 1LT,P&D ANDINA ALIMENTOS S.A.,1.0,7.2033898305,8.5,7.2033898305,1.2966101695,8.5,False,NO,False,True,8.5,8.5,PISETA 1LT,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,P&D ANDINA ALIMENTOS S.A.,6.0,7.2033898305,8.5,43.2203389831,7.7796610169,51.0,False,NO,False,True,8.5,51.0,VASO GRADUADO DE POLIPROPILENO 250ML 300ML,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,P&D ANDINA ALIMENTOS S.A.,12.0,1.6949152542,2.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,2.0,24.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5131,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,P&D ANDINA ALIMENTOS S.A.,6.0,4.6610169492,5.5,27.9661016949,5.0338983051,33.0,False,NO,False,True,5.5,33.0,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 13 100MM,P D ANDINA ALIMENTOS S A,sales
2025-09-12,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,20.0,0.8474576271,1.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,1.0,20.0,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,sales
2025-09-12,5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,VARIOS,5.0,1.2711864407,1.5,6.3559322034,1.1440677966,7.5,False,NO,False,True,1.5,7.5,TUBO DE ENSAYO C TAPA ROSCA 13 100 SIMPLE,VARIOS,sales
2025-09-13,5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C TAPA Y TAPON,VARIOS,sales
2025-09-13,5167,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,VARIOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,POTE CREMERO VIDRIO AMBAR 50GR C TAPA NEGRA Y LAINA,VARIOS,sales
2025-09-13,5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,VARIOS,1.0,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,False,NO,False,True,2.5,2.5,POTE VIDRIO AMBAR IMPORTADO 120GR B 38 C TAPA,VARIOS,sales
2025-09-13,5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,VARIOS,2.0,2.5423728814,3.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,3.0,6.0,POTE VIDRIO AMBAR 200GR B45 C TAPA,VARIOS,sales
2025-09-13,5095,PROBETA DE PLASTICO GRADUADA 250 ML,PROTEIN FOODS S.A.C,2.0,11.8644067797,14.0,23.7288135593,4.2711864407,28.0,False,NO,False,True,14.0,28.0,PROBETA DE PLASTICO GRADUADA 250 ML,PROTEIN FOODS S A C,sales
2025-09-13,5094,PROBETA DE PLASTICO GRADUADA 100 ML,PROTEIN FOODS S.A.C,2.0,8.4745762712,10.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,10.0,20.0,PROBETA DE PLASTICO GRADUADA 100 ML,PROTEIN FOODS S A C,sales
2025-09-13,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,PROTEIN FOODS S.A.C,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,PROTEIN FOODS S A C,sales
2025-09-13,5007,TAPA DISPENSADORA BLANCO B28MM,PROTEIN FOODS S.A.C,2.0,0.8474576271,1.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,1.0,2.0,TAPA DISPENSADORA BLANCO B28MM,PROTEIN FOODS S A C,sales
2025-09-13,5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,VARIOS,1.0,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,10.0,10.0,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,VARIOS,sales
2025-09-13,5362,FRASCO ESPARRAGUERO 212ML C/TAPA METALICA N58,VARIOS,40.0,1.9491525424,2.3,77.9661016949,14.0338983051,92.0,False,NO,False,True,2.3,92.0,FRASCO ESPARRAGUERO 212ML C TAPA METALICA N58,VARIOS,sales
2025-09-13,5360,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,VARIOS,2.0,8.3898305085,9.9,16.7796610169,3.0203389831,19.8,False,NO,False,True,9.9,19.8,POTE VIDRIO TRANSPARENTE 1L C TAPA 100,VARIOS,sales
2025-09-13,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,6.0,0.8474576271,1.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,1.0,6.0,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,VARIOS,sales
2025-09-13,5194,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C/BROCHA Y TAPA,VARIOS,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C BROCHA Y TAPA,VARIOS,sales
2025-09-15,5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,TRANSFORMACIONES QUIMICAS DEL PERU S.A.C,25.0,0.7627118644,0.9,19.0677966102,3.4322033898,22.5,False,NO,False,True,0.9,22.5,FRASCO VIDRIO AMBAR 15ML C TAPA Y TAPON B18,TRANSFORMACIONES QUIMICAS DEL PERU S A C,sales
2025-09-15,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),TRANSFORMACIONES QUIMICAS DEL PERU S.A.C,2.0,13.5593220339,16.0,27.1186440678,4.8813559322,32.0,False,NO,False,True,16.0,32.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,TRANSFORMACIONES QUIMICAS DEL PERU S A C,sales
2025-09-15,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),TRANSFORMACIONES QUIMICAS DEL PERU S.A.C,2.0,9.3220338983,11.0,18.6440677966,3.3559322034,22.0,False,NO,False,True,11.0,22.0,VASO PRECIPITADO DE VIDRIO 500 ML BEAKER,TRANSFORMACIONES QUIMICAS DEL PERU S A C,sales
2025-09-15,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,TRANSFORMACIONES QUIMICAS DEL PERU S.A.C,2.0,6.3559322034,7.5,12.7118644068,2.2881355932,15.0,False,NO,False,True,7.5,15.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,TRANSFORMACIONES QUIMICAS DEL PERU S A C,sales
2025-09-15,5094,PROBETA DE PLASTICO GRADUADA 100 ML,TRANSFORMACIONES QUIMICAS DEL PERU S.A.C,2.0,8.4745762712,10.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,10.0,20.0,PROBETA DE PLASTICO GRADUADA 100 ML,TRANSFORMACIONES QUIMICAS DEL PERU S A C,sales
2025-09-15,5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,VARIOS,5.0,0.8474576271,1.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,1.0,5.0,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,VARIOS,sales
2025-09-15,5345,EMBUDO PLASTICO,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,EMBUDO PLASTICO,VARIOS,sales
2025-09-15,5311,PROBETA PLASTICO 1L,MIGUEL INDUSTRIAS DE CONSTRUCCION & MANTENIMIENTO S.A.C.,2.0,21.186440678,25.0,42.3728813559,7.6271186441,50.0,False,NO,False,True,25.0,50.0,PROBETA PLASTICO 1L,MIGUEL INDUSTRIAS DE CONSTRUCCION MANTENIMIENTO S A C,sales
2025-09-15,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,6.0,0.8474576271,1.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,1.0,6.0,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,sales
