product_id,product_name,query,query_tokens,matched_tokens,unmatched_tokens,matched_attributes_json,retrievability_score,top1_found,top5_found,top10_found,best_match_product_id,best_match_product_name,best_match_score
5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,FRASCO|VIDRIO|TRANSPARENTE|250ML|TAPA|TAPON|N28,FRASCO|VIDRIO|TRANSPARENTE|250ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,3.5587
5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28,FRASCO|VIDRIO|TRANSPARENTE|IMPORTADO|125ML|TAPA|TAPON|N28,FRASCO|VIDRIO|TRANSPARENTE|IMPORTADO|125ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""125ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28,3.599
5173,FRASCO VIDRIO TRANSPARENTE 60ML C/TAPA Y TAPON N28,FRASCO VIDRIO TRANSPARENTE 60ML C/TAPA Y TAPON N28,FRASCO|VIDRIO|TRANSPARENTE|60ML|TAPA|TAPON|N28,FRASCO|VIDRIO|TRANSPARENTE|60ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""60ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5173,FRASCO VIDRIO TRANSPARENTE 60ML C/TAPA Y TAPON N28,3.5587
5174,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,FRASCO|VIDRIO|TRANSPARENTE|250ML|TAPA|METAL,FRASCO|TRANSPARENTE|250ML|TAPA|METAL,VIDRIO,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""250ML""], ""material_family"": [""METAL""]}",0.8333,True,True,True,5174,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,3.6886
5175,FRASCO VIDRIO AMBAR IMPORTADO 30ML C/TAPA Y TAPON B28,FRASCO VIDRIO AMBAR IMPORTADO 30ML C/TAPA Y TAPON B28,FRASCO|VIDRIO|AMBAR|IMPORTADO|30ML|TAPA|TAPON|B28,FRASCO|VIDRIO|AMBAR|IMPORTADO|30ML|TAPA,TAPON|B28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5175,FRASCO VIDRIO AMBAR IMPORTADO 30ML C/TAPA Y TAPON B28,3.599
5176,POTE VIDRIO TRANSPARENTE 240GR C/TAPA DE METAL N63 MN,POTE VIDRIO TRANSPARENTE 240GR C/TAPA DE METAL N63 MN,POTE|VIDRIO|TRANSPARENTE|240GR|TAPA|METAL|N63|MN,POTE|TRANSPARENTE|240GR|TAPA|METAL,VIDRIO|N63|MN,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""240GR""], ""material_family"": [""METAL""]}",0.625,True,True,True,5176,POTE VIDRIO TRANSPARENTE 240GR C/TAPA DE METAL N63 MN,3.4605
5177,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,POTE|VIDRIO|TRANSPARENTE|212GR|BAJA|TAPA|METAL|N63,POTE|TRANSPARENTE|212GR|TAPA|METAL,VIDRIO|BAJA|N63,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""212GR""], ""material_family"": [""METAL""]}",0.625,True,True,True,5177,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,3.4605
5178,POTE VIDRIO TRANSPARENTE 200ML C/TAPA METAL N63,POTE VIDRIO TRANSPARENTE 200ML C/TAPA METAL N63,POTE|VIDRIO|TRANSPARENTE|200ML|TAPA|METAL|N63,POTE|TRANSPARENTE|200ML|TAPA|METAL,VIDRIO|N63,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""200ML""], ""material_family"": [""METAL""]}",0.7143,True,True,True,5178,POTE VIDRIO TRANSPARENTE 200ML C/TAPA METAL N63,3.5587
5179,POTE VIDRIO TRANSPARENTE 100GR C/TAPA METAL N53,POTE VIDRIO TRANSPARENTE 100GR C/TAPA METAL N53,POTE|VIDRIO|TRANSPARENTE|100GR|TAPA|METAL|N53,POTE|TRANSPARENTE|100GR|TAPA|METAL,VIDRIO|N53,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""100GR""], ""material_family"": [""METAL""]}",0.7143,True,True,True,5179,POTE VIDRIO TRANSPARENTE 100GR C/TAPA METAL N53,3.5587
5180,POTE VIDRIO TRANSPARENTE 30GR C/TAPA METAL N43 MN,POTE VIDRIO TRANSPARENTE 30GR C/TAPA METAL N43 MN,POTE|VIDRIO|TRANSPARENTE|30GR|TAPA|METAL|N43|MN,POTE|TRANSPARENTE|30GR|TAPA|METAL,VIDRIO|N43|MN,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""METAL""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""30GR""], ""material_family"": [""METAL""]}",0.625,True,True,True,5180,POTE VIDRIO TRANSPARENTE 30GR C/TAPA METAL N43 MN,3.4605
5181,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 50GR C/TAPA Y LAINA,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 50GR C/TAPA Y LAINA,POTE|CREMERO|DOBLE|FONDO|CINTILLO|PLATEADO|50GR|TAPA|LAINA,CREMERO|DOBLE|PLATEADO|50GR|TAPA|LAINA,POTE|FONDO|CINTILLO,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""feature"": [""DOBLE""], ""color"": [""PLATEADO""], ""capacity_text"": [""50GR""]}",0.6667,True,True,True,5181,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 50GR C/TAPA Y LAINA,3.5041
5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,STAPA|ESPRAY|PLASTICO|BLANCO|N28|SOBRE|TAPA|ALTA,ESPRAY|PLASTICO|BLANCO|TAPA,STAPA|N28|SOBRE|ALTA,"{""product_type"": [""TAPA""], ""accessory"": [""ESPRAY"", ""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""material_family"": [""PLASTICO""]}",0.5,True,True,True,5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,3.322
5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO|VIDRIO|TRANSPARENTE|ALTO|50ML|PERFUME|TAPA|SPRAY|METALIZADO|N18,FRASCO|VIDRIO|TRANSPARENTE|50ML|TAPA,ALTO|PERFUME|SPRAY|METALIZADO|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,3.324
5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO|VIDRIO|TRANSPARENTE|CUADRADO|50ML|PERFUME|TAPA|SPRAY|METALIZADO|N18,FRASCO|VIDRIO|TRANSPARENTE|50ML|TAPA,CUADRADO|PERFUME|SPRAY|METALIZADO|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,3.324
5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,FRASCO|PLASTICO|INSECTICIDA|BLANCO|500ML|TAPA|TAPON,FRASCO|PLASTICO|BLANCO|500ML|TAPA,INSECTICIDA|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""500ML""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,3.5577
5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,FRASCO|PLASTICO|INSECTICIDA|BLANCO|1LT|TAPA|TAPON,FRASCO|PLASTICO|BLANCO|TAPA,INSECTICIDA|1LT|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""material_family"": [""PLASTICO""]}",0.5714,True,True,True,5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,3.4005
5187,EMBUDO VIDRIO 60MM,EMBUDO VIDRIO 60MM,EMBUDO|VIDRIO|60MM,VIDRIO,EMBUDO|60MM,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.3333,True,True,True,5187,EMBUDO VIDRIO 60MM,3.1277
5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,TUBO|ENSAYO|ROSCA|16|150|PYREX,TUBO|ROSCA,ENSAYO|16|150|PYREX,"{""product_type"": [""TUBO""], ""subtype"": [""ROSCA""]}",0.3333,True,True,True,5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,3.1305
5189,MECHERO DE ALCOHOL 150ML,MECHERO DE ALCOHOL 150ML,MECHERO|ALCOHOL|150ML,150ML,MECHERO|ALCOHOL,"{""capacity_text"": [""150ML""]}",0.3333,True,True,True,5189,MECHERO DE ALCOHOL 150ML,3.1277
5190,MECHERO DE ALCOHOL 250ML,MECHERO DE ALCOHOL 250ML,MECHERO|ALCOHOL|250ML,250ML,MECHERO|ALCOHOL,"{""capacity_text"": [""250ML""]}",0.3333,True,True,True,5190,MECHERO DE ALCOHOL 250ML,3.1277
5191,MORTERO DE 150MM C/PILON,MORTERO DE 150MM C/PILON,MORTERO|150MM|PILON,,MORTERO|150MM|PILON,{},0.0,True,True,True,5191,MORTERO DE 150MM C/PILON,2.7569
5192,FRASCO PET CAMPANA BLANCO 300ML C/TAPA DISPENSADOR N28..,FRASCO PET CAMPANA BLANCO 300ML C/TAPA DISPENSADOR N28..,FRASCO|PET|CAMPANA|BLANCO|300ML|TAPA|DISPENSADOR|N28,FRASCO|PET|CAMPANA|BLANCO|300ML|TAPA,DISPENSADOR|N28,"{""product_type"": [""FRASCO""], ""subtype"": [""CAMPANA""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""BLANCO""], ""capacity_text"": [""300ML""]}",0.75,True,True,True,5192,FRASCO PET CAMPANA BLANCO 300ML C/TAPA DISPENSADOR N28..,3.6014
5193,TUBO COLAPSIBLE BLANCO 30ML C/TAPA,TUBO COLAPSIBLE BLANCO 30ML C/TAPA,TUBO|COLAPSIBLE|BLANCO|30ML|TAPA,TUBO|BLANCO|30ML|TAPA,COLAPSIBLE,"{""product_type"": [""TUBO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""], ""capacity_text"": [""30ML""]}",0.8,True,True,True,5193,TUBO COLAPSIBLE BLANCO 30ML C/TAPA,3.6479
5194,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C/BROCHA Y TAPA,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C/BROCHA Y TAPA,FRASCO|ESMALTE|VIDRIO|TRANSPARENTE|10ML|BROCHA|TAPA,FRASCO|ESMALTE|VIDRIO|TRANSPARENTE|10ML|BROCHA|TAPA,,"{""product_type"": [""FRASCO""], ""subtype"": [""ESMALTE""], ""accessory"": [""BROCHA"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",1.0,True,True,True,5194,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C/BROCHA Y TAPA,3.872
5195,TUBO COLAPSIBLE BLANCO 60ML C/TAPA,TUBO COLAPSIBLE BLANCO 60ML C/TAPA,TUBO|COLAPSIBLE|BLANCO|60ML|TAPA,TUBO|BLANCO|60ML|TAPA,COLAPSIBLE,"{""product_type"": [""TUBO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""], ""capacity_text"": [""60ML""]}",0.8,True,True,True,5195,TUBO COLAPSIBLE BLANCO 60ML C/TAPA,3.6479
5196,TUBO COLAPSIBLE BLANCO 100ML C/TAPA,TUBO COLAPSIBLE BLANCO 100ML C/TAPA,TUBO|COLAPSIBLE|BLANCO|100ML|TAPA,TUBO|BLANCO|100ML|TAPA,COLAPSIBLE,"{""product_type"": [""TUBO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""], ""capacity_text"": [""100ML""]}",0.8,True,True,True,5196,TUBO COLAPSIBLE BLANCO 100ML C/TAPA,3.6479
5197,TUBO COLAPSIBLE BLANCO 120ML C/TAPA,TUBO COLAPSIBLE BLANCO 120ML C/TAPA,TUBO|COLAPSIBLE|BLANCO|120ML|TAPA,TUBO|BLANCO|120ML|TAPA,COLAPSIBLE,"{""product_type"": [""TUBO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""], ""capacity_text"": [""120ML""]}",0.8,True,True,True,5197,TUBO COLAPSIBLE BLANCO 120ML C/TAPA,3.6479
5198,POTE CREMERO VIDRIO PAVONADO 15GR CON LAINA Y TAPA,POTE CREMERO VIDRIO PAVONADO 15GR CON LAINA Y TAPA,POTE|CREMERO|VIDRIO|PAVONADO|15GR|LAINA|TAPA,CREMERO|VIDRIO|15GR|LAINA|TAPA,POTE|PAVONADO,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""VIDRIO""], ""capacity_text"": [""15GR""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5198,POTE CREMERO VIDRIO PAVONADO 15GR CON LAINA Y TAPA,3.5552
5199,TALQUERA PLASTICO 70GR C/TAPA Y REJILLA,TALQUERA PLASTICO 70GR C/TAPA Y REJILLA,TALQUERA|PLASTICO|70GR|TAPA|REJILLA,PLASTICO|70GR|TAPA|REJILLA,TALQUERA,"{""accessory"": [""REJILLA"", ""TAPA""], ""material"": [""PLASTICO""], ""capacity_text"": [""70GR""], ""material_family"": [""PLASTICO""]}",0.8,True,True,True,5199,TALQUERA PLASTICO 70GR C/TAPA Y REJILLA,3.6495
5200,FRASCO PET BOLON 400ML TRANSPARENTE C/TAPA ESPRAY PISTOLA N28,FRASCO PET BOLON 400ML TRANSPARENTE C/TAPA ESPRAY PISTOLA N28,FRASCO|PET|BOLON|400ML|TRANSPARENTE|TAPA|ESPRAY|PISTOLA|N28,FRASCO|PET|400ML|TRANSPARENTE|TAPA|ESPRAY|PISTOLA,BOLON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""PISTOLA"", ""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""400ML""]}",0.7778,True,True,True,5200,FRASCO PET BOLON 400ML TRANSPARENTE C/TAPA ESPRAY PISTOLA N28,3.635
5201,VIAL VIDRIO TRANSPARENTE 20ML B20 C/TAPON BUTILO GRIS N20,VIAL VIDRIO TRANSPARENTE 20ML B20 C/TAPON BUTILO GRIS N20,VIAL|VIDRIO|TRANSPARENTE|20ML|B20|TAPON|BUTILO|GRIS|N20,VIAL|VIDRIO|20ML|GRIS,TRANSPARENTE|B20|TAPON|BUTILO|N20,"{""subtype"": [""VIAL""], ""material"": [""VIDRIO""], ""color"": [""GRIS""], ""capacity_text"": [""20ML""], ""material_family"": [""VIDRIO""]}",0.4444,True,True,True,5201,VIAL VIDRIO TRANSPARENTE 20ML B20 C/TAPON BUTILO GRIS N20,3.2597
5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,FRASCO|ROLL|ON|PAVONADO|10ML|TAPON|TAPA,FRASCO|10ML|TAPA,ROLL|ON|PAVONADO|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""capacity_text"": [""10ML""]}",0.4286,True,True,True,5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,3.2409
5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,POTE|PLASTICO|BLANCO|TIPO|ANALISIS|120GR|TAPA,POTE|PLASTICO|BLANCO|120GR|TAPA,TIPO|ANALISIS,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""120GR""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,3.5577
5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,POTE|PLASTICO|BLANCO|TIPO|ANALISIS|100GR|TAPA,POTE|PLASTICO|BLANCO|100GR|TAPA,TIPO|ANALISIS,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""color"": [""BLANCO""], ""capacity_text"": [""100GR""], ""material_family"": [""PLASTICO""]}",0.7143,True,True,True,5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,3.5577
5205,LATA DE ALUMINIO PLATEADO 15GR C/TAPA,LATA DE ALUMINIO PLATEADO 15GR C/TAPA,LATA|ALUMINIO|PLATEADO|15GR|TAPA,ALUMINIO|PLATEADO|15GR|TAPA,LATA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""ALUMINIO""], ""color"": [""PLATEADO""], ""capacity_text"": [""15GR""]}",0.8,True,True,True,5205,LATA DE ALUMINIO PLATEADO 15GR C/TAPA,3.6495
5206,LATA DE ALUMINIO PLATEADA 50GR C/TAPA,LATA DE ALUMINIO PLATEADA 50GR C/TAPA,LATA|ALUMINIO|PLATEADA|50GR|TAPA,ALUMINIO|50GR|TAPA,LATA|PLATEADA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""ALUMINIO""], ""capacity_text"": [""50GR""]}",0.6,True,True,True,5206,LATA DE ALUMINIO PLATEADA 50GR C/TAPA,3.4279
5207,LATA DE ALUMINIO PLATEADA 30GR C/TAPA,LATA DE ALUMINIO PLATEADA 30GR C/TAPA,LATA|ALUMINIO|PLATEADA|30GR|TAPA,ALUMINIO|30GR|TAPA,LATA|PLATEADA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""ALUMINIO""], ""capacity_text"": [""30GR""]}",0.6,True,True,True,5207,LATA DE ALUMINIO PLATEADA 30GR C/TAPA,3.4279
5208,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,FRASCO|PET|TRANSPARENTE|30ML|TAPA|PRESS|N20,FRASCO|PET|TRANSPARENTE|30ML|TAPA,PRESS|N20,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""30ML""]}",0.7143,True,True,True,5208,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,3.5614
5209,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,FRASCO|PET|TRANSPARENTE|120ML|28|TAPA|DISPENSADOR|GEL,FRASCO|PET|TRANSPARENTE|120ML|TAPA|DISPENSADOR,28|GEL,"{""product_type"": [""FRASCO""], ""subtype"": [""DISPENSADOR""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""120ML""]}",0.75,True,True,True,5209,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,3.6014
5210,TUBO T/LILA K2 C/EDTA 3ML 13*75MM*100UND ALIANZA,TUBO T/LILA K2 C/EDTA 3ML 13*75MM*100UND ALIANZA,TUBO|LILA|K2|EDTA|3ML|13|75MM|100UND|ALIANZA,TUBO|3ML,LILA|K2|EDTA|13|75MM|100UND|ALIANZA,"{""product_type"": [""TUBO""], ""capacity_text"": [""3ML""]}",0.2222,True,True,True,5210,TUBO T/LILA K2 C/EDTA 3ML 13*75MM*100UND ALIANZA,3.0083
5211,PROBETA VIDRIO TRANSPARENTE 250ML,PROBETA VIDRIO TRANSPARENTE 250ML,PROBETA|VIDRIO|TRANSPARENTE|250ML,VIDRIO|TRANSPARENTE|250ML,PROBETA,"{""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5211,PROBETA VIDRIO TRANSPARENTE 250ML,3.5929
5212,FRASCO PET BLANCO ESPUMERO 100ML C/TAPA,FRASCO PET BLANCO ESPUMERO 100ML C/TAPA,FRASCO|PET|BLANCO|ESPUMERO|100ML|TAPA,FRASCO|PET|BLANCO|ESPUMERO|100ML|TAPA,,"{""product_type"": [""FRASCO""], ""subtype"": [""ESPUMERO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""BLANCO""], ""capacity_text"": [""100ML""]}",1.0,True,True,True,5212,FRASCO PET BLANCO ESPUMERO 100ML C/TAPA,3.8756
5213,FRASCO PET TRANSPARENTE ESPUMERO 200ML C/ TAPA,FRASCO PET TRANSPARENTE ESPUMERO 200ML C/ TAPA,FRASCO|PET|TRANSPARENTE|ESPUMERO|200ML|TAPA,FRASCO|PET|TRANSPARENTE|ESPUMERO|200ML|TAPA,,"{""product_type"": [""FRASCO""], ""subtype"": [""ESPUMERO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""200ML""]}",1.0,True,True,True,5213,FRASCO PET TRANSPARENTE ESPUMERO 200ML C/ TAPA,3.8756
5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,FRASCO|GOTERO|VIDRIO|TRANSPARENTE|20ML|TAPA|CHUPON,GOTERO|VIDRIO|TRANSPARENTE|20ML|TAPA|CHUPON,FRASCO,"{""product_type"": [""GOTERO""], ""subtype"": [""CHUPON""], ""accessory"": [""CHUPON"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""20ML""], ""material_family"": [""VIDRIO""]}",0.8571,True,True,True,5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,3.7159
5215,LATA DE ALUMINIO NEGRO 15GR C/TAPA,LATA DE ALUMINIO NEGRO 15GR C/TAPA,LATA|ALUMINIO|NEGRO|15GR|TAPA,ALUMINIO|NEGRO|15GR|TAPA,LATA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""ALUMINIO""], ""color"": [""NEGRO""], ""capacity_text"": [""15GR""]}",0.8,True,True,True,5215,LATA DE ALUMINIO NEGRO 15GR C/TAPA,3.6495
5216,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,FRASCO|PET|TRANSPARENTE|60ML|TAPA|TAPON|N28,FRASCO|PET|TRANSPARENTE|60ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""60ML""]}",0.7143,True,True,True,5216,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,3.5614
5217,FRASCO PET TRANSPARENTE 120ML TAPA Y TAPON B28,FRASCO PET TRANSPARENTE 120ML TAPA Y TAPON B28,FRASCO|PET|TRANSPARENTE|120ML|TAPA|TAPON|B28,FRASCO|PET|TRANSPARENTE|120ML|TAPA,TAPON|B28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""120ML""]}",0.7143,True,True,True,5217,FRASCO PET TRANSPARENTE 120ML TAPA Y TAPON B28,3.5614
5218,FRASCO PET TRANSPARENTE ALTO 120ML C/TAPA Y TAPON N28,FRASCO PET TRANSPARENTE ALTO 120ML C/TAPA Y TAPON N28,FRASCO|PET|TRANSPARENTE|ALTO|120ML|TAPA|TAPON|N28,FRASCO|PET|TRANSPARENTE|120ML|TAPA,ALTO|TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""120ML""]}",0.625,True,True,True,5218,FRASCO PET TRANSPARENTE ALTO 120ML C/TAPA Y TAPON N28,3.4631
5219,LATA DE ALUMINIO NEGRO 30GR C/TAPA,LATA DE ALUMINIO NEGRO 30GR C/TAPA,LATA|ALUMINIO|NEGRO|30GR|TAPA,ALUMINIO|NEGRO|30GR|TAPA,LATA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""ALUMINIO""], ""color"": [""NEGRO""], ""capacity_text"": [""30GR""]}",0.8,True,True,True,5219,LATA DE ALUMINIO NEGRO 30GR C/TAPA,3.6495
